"DoubleTime","StringTime","I3 Mag","I3 Ang","kW","I3 THD","I3 TDD","kvar","I3 %HD01","I3 %HD02","I3 %HD03","I3 %HD04","I3 %HD05","I3 %HD06","I3 %HD07","I3 %HD08","I3 %HD09","I3 %HD10","I3 %HD11","I3 %HD12","I3 %HD13","I3 %HD14","I3 %HD15","I3 %HD16","I3 %HD17","I3 H01 ANG","I3 H02 ANG","I3 H03 ANG","I3 H04 ANG","I3 H01 ANG:1","I3 H02 ANG:1","I3 H03 ANG:1","I3 H04 ANG:1","I3 H05 ANG","I3 H06 ANG","I3 H07 ANG","I3 H08 ANG","I3 H09 ANG","I3 H10 ANG","I3 H11 ANG","I3 H12 ANG","I3 H13 ANG"
"1555347804199","04/15/19  17:03:24.199   ","0.52","61.2","0.184","34","0.3","0.178","100","3.44","32.36","1.65","9.14","0.94","1.81","0.32","2.24","0","0.82","0.24","1.06","0","0.26","0","0.36","61.3","-19.9","-70.5","-136.4","61.3","-19.9","-70.5","-136.4","-174.1","138.3","2.1","0.8","-66.4","0","40.4","-43.3","40.2"
"1555347805406","04/15/19  17:03:25.406   ","0.51","61.3","0.185","34.1","0.3","0.178","100","3.36","32.14","1.37","9.2","0.7","1.95","0.21","2.18","0.28","0.93","0.31","1.04","0.33","0.25","0","0","61.2","-19.2","-70.9","-142.3","61.2","-19.2","-70.9","-142.3","-174.2","140.6","-2.3","-1.6","-71.3","0","35.5","0","35.9"
"1555347806201","04/15/19  17:03:26.201   ","0.52","61.2","0.186","34","0.3","0.178","100","3.56","32.28","1.45","8.88","0.61","2.21","0","2.42","0.33","1.14","0","0.83","0","0","0.23","0.25","61.3","-16.7","-70.8","-129.1","61.3","-16.7","-70.8","-129.1","-176.7","116","-5.2","0","-67.1","-57.6","28.3","0","38.5"
"1555347807621","04/15/19  17:03:27.621   ","0.52","61.3","0.185","33.9","0.3","0.178","100","3.06","32.31","1.27","9.27","0.76","2.17","0.29","2.17","0.26","1.36","0","0.95","0","0.25","0","0.35","61.4","-15","-70.6","-127.5","61.4","-15","-70.6","-127.5","-175.4","129","3.6","-28.5","-64.9","-25.4","36.6","0","35.1"
"1555347808193","04/15/19  17:03:28.193   ","0.52","61.3","0.185","33.9","0.3","0.177","100","3.25","32.28","1.37","9.09","0.54","2.25","0.53","2.32","0.38","1.21","0","0.79","0","0","0.22","0.24","61.4","-12.2","-71","-128.2","61.4","-12.2","-71","-128.2","-175.1","123.5","-2.6","-39.8","-64.4","-74.3","36.1","0","44.7"
"1555347809429","04/15/19  17:03:29.429   ","0.52","61.3","0.184","34","0.3","0.178","100","3.63","32.14","1.39","9.01","0.88","2.19","0.21","2.27","0.45","0.94","0.26","1.02","0","0.26","0","0.23","61.3","-19.7","-70.4","-129.6","61.3","-19.7","-70.4","-129.6","-174.9","146.9","-1","-57.5","-66.8","0","45","0","53.8"
"1555347810194","04/15/19  17:03:30.194   ","0.52","61.4","0.185","33.7","0.3","0.178","100","3.52","32.02","1.49","8.95","0.62","1.88","0.26","2.3","0","0.81","0","0.96","0.23","0.35","0","0.25","61.4","-19.7","-70.4","-135.9","61.4","-19.7","-70.4","-135.9","-175.2","132.5","-3.2","6.6","-71.2","0","32.5","0","54.5"
"1555347811423","04/15/19  17:03:31.423   ","0.52","61.4","0.184","33.9","0.3","0.178","100","3.35","31.9","1.35","9.04","0.59","2.14","0.49","2.16","0.42","1.24","0","1.22","0.25","0.21","0.28","0.27","61.2","-18.8","-70.9","-137.7","61.2","-18.8","-70.9","-137.7","-174.6","139.8","4.4","-8.8","-62.8","-18.2","33.6","0","36.7"
"1555347812230","04/15/19  17:03:32.230   ","0.52","61.4","0.186","34","0.3","0.178","100","3.43","32.21","1.48","8.98","0.64","2.07","0.22","2.16","0.3","0.94","0","1.16","0","0","0","0.2","61.4","-12.3","-70.8","-131.9","61.4","-12.3","-70.8","-131.9","-174.6","135.2","-5.2","-23","-64.3","-35.2","45.4","0","26.7"
"1555347813595","04/15/19  17:03:33.595   ","0.52","61.3","0.185","34","0.3","0.178","100","3.1","32.38","1.56","9.21","0.55","1.83","0.52","2.21","0.22","1.07","0","1.07","0.26","0","0.22","0.31","61.2","-18.1","-71","-133.1","61.2","-18.1","-71","-133.1","-174.4","148.7","1.6","17.4","-69","0","33.8","0","34.2"
"1555347814195","04/15/19  17:03:34.195   ","0.52","61.2","0.186","33.7","0.3","0.178","100","3.49","32.07","1.43","8.87","0.53","1.92","0.41","2.3","0.21","1","0.3","0.96","0.35","0.4","0.28","0","61.2","-18.3","-70.9","-125.3","61.2","-18.3","-70.9","-125.3","-174.9","135.6","-0.9","-24.6","-71.5","-77.6","29.6","0","44.4"
"1555347815428","04/15/19  17:03:35.428   ","0.52","61.4","0.183","34.1","0.3","0.177","100","3.47","32.42","1.86","8.98","0.66","2.08","0.33","2.45","0","0.93","0.35","0.58","0","0.6","0","0.27","61.4","-13","-71","-123.7","61.4","-13","-71","-123.7","-176.3","155.5","-0.7","-17.3","-66.2","0","22.6","64.4","19.9"
"1555347816202","04/15/19  17:03:36.202   ","0.52","61.4","0.183","33.8","0.3","0.177","100","3.49","32.19","1.75","8.86","0.6","1.93","0","2.45","0","1.14","0.4","0.65","0","0.64","0","0.27","61.4","-12.2","-70.8","-121.4","61.4","-12.2","-70.8","-121.4","-175.4","130.7","1.8","8.6","-68.4","-60.1","21.4","81.3","24.5"
"1555347817433","04/15/19  17:03:37.433   ","0.51","61.3","0.184","34","0.3","0.177","100","3.31","32.31","1.67","9.32","0.78","1.93","0","2.37","0.27","0.85","0.28","0.85","0.2","0.48","0.35","0.32","61.4","-17.5","-70.4","-135.1","61.4","-17.5","-70.4","-135.1","-174.4","140.5","3.5","-13.7","-67.7","46.4","27","-28.5","42.8"
"1555347818201","04/15/19  17:03:38.201   ","0.52","61.4","0.184","33.6","0.3","0.177","100","3.28","31.9","1.71","9.21","0.69","1.78","0.2","2.36","0.25","1.14","0","1.27","0","0.26","0.28","0.39","61.4","-18.4","-70.3","-138.6","61.4","-18.4","-70.3","-138.6","-173.5","144","1.2","0","-68.1","-5","39.7","-42.4","43.3"
"1555347819426","04/15/19  17:03:39.426   ","0.52","61.4","0.181","33.7","0.3","0.176","100","3.27","31.93","1.73","9.04","0.62","1.89","0","2.16","0.27","1.08","0.23","1.1","0","0.26","0","0","61.3","-20.5","-70.8","-134","61.3","-20.5","-70.8","-134","-175.1","143.3","-1.3","0","-69","44.5","39","-12.7","33.7"
"1555347820297","04/15/19  17:03:40.297   ","0.52","61.3","0.184","34.2","0.3","0.177","100","3.33","32.2","1.48","9.17","0.72","1.84","0","2.19","0.39","0.95","0.24","1.01","0.25","0.36","0.21","0.26","61.4","-17","-70.3","-134.5","61.4","-17","-70.3","-134.5","-174.1","141.2","-1.7","0","-69.7","43.8","37.5","-22.9","39.7"
"1555347821665","04/15/19  17:03:41.665   ","0.52","61.2","0.184","33.9","0.3","0.178","100","3.23","32.22","1.35","9.22","0.69","2.19","0","2.15","0.25","1.24","0","1.15","0.24","0.26","0","0.21","61.3","-17.5","-70.7","-129.7","61.3","-16.4","-70.6","-128.7","-175.5","127.1","-9.6","-60.9","-66.8","-67.9","27.9","-127.4","39.4"
"1555347822204","04/15/19  17:03:42.204   ","0.52","61.2","0.183","33.8","0.3","0.176","100","3.21","32.13","1.24","9.27","0.55","2.28","0.41","2.3","0.23","1.29","0","0.96","0","0","0","0.39","61.4","-12.1","-70.7","-127.1","61.4","-12.1","-70.7","-127.1","-176.4","127.9","-1.9","-37","-71.4","-57.7","28.7","0","38.7"
"1555347823706","04/15/19  17:03:43.706   ","0.52","61.2","0.184","33.9","0.3","0.178","100","3.33","32.13","1.47","8.79","0.59","2.17","0.31","3.03","0.53","0.79","0.33","0.77","0.24","0.5","0.28","0.42","61.4","-13","-70.6","-132.6","61.3","-13.6","-71.1","-121.3","-174.9","83.9","9.7","-68.2","-67.5","-34.6","18.7","110.5","41.5"
"1555347824204","04/15/19  17:03:44.204   ","0.52","61.3","0.186","34.3","0.4","0.179","100","3.6","32.58","1.76","9.15","0.5","1.91","0","2.62","0","1.02","0.2","0.74","0.2","0.61","0.24","0.32","61.3","-13.3","-70.6","-133.7","61.3","-13.3","-70.6","-133.7","-175.1","129.4","-3.2","155","-67.2","15.9","22.5","0","39"
"1555347825417","04/15/19  17:03:45.417   ","0.52","61.2","0.184","33.9","0.3","0.178","100","3.16","32.19","1.3","9.11","0.51","1.77","0.36","2.35","0.21","0.99","0.29","1.12","0","0","0","0","61.2","-18.7","-71.2","-144.4","61.2","-18.7","-71.2","-144.4","-174.4","169.9","3.5","-75.1","-65.3","105.9","36.5","0","44.5"
"1555347826202","04/15/19  17:03:46.202   ","0.52","61.5","0.186","33.7","0.3","0.178","100","3.14","32.02","1.37","8.94","0.52","2.33","0.71","2.54","0.23","1.31","0","0.73","0","0","0","0.29","61.5","-12.2","-70.5","-120.3","61.5","-12.2","-70.5","-120.3","-175.8","126.8","1.7","-24.4","-69.6","-71.4","20.3","0","51.4"
"1555347827444","04/15/19  17:03:47.444   ","0.52","61.7","0.184","33.6","0.3","0.178","100","2.98","32.17","1.39","8.99","0.37","2.21","0.35","2.59","0.37","1.01","0.23","1","0","0.35","0.26","0","61.6","-9.7","-70.3","-122.1","61.5","-9.2","-70.6","-125.3","-175.5","101.1","-0.5","-54.1","-67","-68.6","22.6","159.8","27.1"
"1555347828204","04/15/19  17:03:48.204   ","0.52","61.5","0.185","33.7","0.3","0.177","100","3.32","32.06","1.65","8.91","0.29","2.41","0.4","2.74","0.48","1.01","0.2","0.78","0","0.35","0","0.45","61.6","-12.4","-70.6","-132","61.6","-12.4","-70.6","-132","-174.9","57.8","-0.5","-67.8","-62.4","0","24.5","139.9","35.6"
"1555347829415","04/15/19  17:03:49.415   ","0.52","61.5","0.186","33.9","0.3","0.176","100","2.79","32.01","1.23","8.89","0.4","2.19","0","2.47","0.21","0.93","0","0.64","0.32","0.53","0.2","0.3","61.5","-8.9","-70.8","-123.5","61.5","-8.9","-70.8","-123.5","-174.3","129.5","-4.5","0","-68.3","-76.3","7.3","89.9","38.8"
"1555347830300","04/15/19  17:03:50.300   ","0.51","61.5","0.183","33.7","0.3","0.176","100","2.44","32.11","1.13","8.96","0.56","2.22","0.35","2.27","0.31","0.92","0.37","0.66","0","0.77","0.29","0","61.4","-12.8","-70.9","-121.8","61.4","-12.8","-70.9","-121.8","-176.2","145.9","-6.5","-52.9","-65.6","125.8","15.2","43.6","44.4"
"1555347831420","04/15/19  17:03:51.420   ","0.51","61.5","0.184","34","0.3","0.177","100","3.08","32.09","1.55","9.3","0.7","1.95","0","2.38","0","0.95","0.39","0.87","0.22","0.4","0.36","0.34","61.6","-18.7","-70.5","-137.6","61.6","-18.7","-70.5","-137.6","-173.4","144.6","-10.1","0","-71.6","55","45","0","34.3"
"1555347832196","04/15/19  17:03:52.196   ","0.52","61.4","0.186","33.8","0.3","0.178","100","2.91","32.22","1.13","8.99","0.43","1.88","0","2.26","0.37","1.32","0.39","1.05","0","0.4","0.44","0.23","61.4","-23.6","-71","-132.2","61.4","-23.6","-71","-132.2","-173.3","138.2","0.3","0","-66.2","0","32.7","0","43.7"
"1555347833637","04/15/19  17:03:53.637   ","0.52","61.5","0.183","33.6","0.3","0.176","100","2.65","32.1","1.32","9.04","0.55","1.87","0","2.09","0.39","0.99","0.3","0.9","0","0.46","0","0.4","61.4","-18.1","-70.7","-135.8","61.4","-18.1","-70.7","-135.8","-173.6","114.9","-3.3","0","-69.8","66.5","43.8","-15.3","33"
"1555347834198","04/15/19  17:03:54.198   ","0.52","61.4","0.183","33.7","0.3","0.177","100","2.87","32.19","1.02","9.04","0.64","1.91","0","2.31","0.37","1.23","0.25","1.01","0","0","0","0.28","61.5","-18.4","-70.6","-141.2","61.5","-18.4","-70.6","-141.2","-173.1","136.1","-4.2","0","-70.4","-6.1","41.3","31.1","27.5"
"1555347835422","04/15/19  17:03:55.422   ","0.51","61.6","0.182","33.9","0.3","0.175","100","2.69","32.1","1.37","9.11","0.64","2.23","0.29","2.25","0","1.05","0.29","0.57","0","0.63","0","0.46","61.6","-11.9","-70.5","-124.6","61.6","-11.9","-70.5","-124.6","-174.8","133.4","-6.3","-5.1","-66.4","0","14.2","69.9","34.8"
"1555347836195","04/15/19  17:03:56.195   ","0.51","61.5","0.183","33.8","0.3","0.175","100","2.85","32.04","1.45","8.94","0.51","2.19","0.2","2.36","0.38","0.94","0.39","0.95","0","0.47","0.37","0.5","61.6","-15.5","-70.6","-139.3","61.6","-15.5","-70.6","-139.3","-173.3","115.3","-1.5","60.5","-66.3","72.4","38.3","-20.1","29.1"
"1555347837408","04/15/19  17:03:57.408   ","0.51","61.6","0.184","33.5","0.3","0.177","100","2.23","32.33","1.28","9.12","0.53","2.05","0.2","2.17","0.29","1","0.35","0.64","0.22","0.48","0.34","0.36","61.5","-11.3","-70.5","-137.9","61.5","-11.3","-70.5","-137.9","-174.4","143.5","-4.6","-30.5","-70.1","0","0.8","0","57.7"
"1555347838200","04/15/19  17:03:58.200   ","0.51","61.6","0.185","33.9","0.3","0.176","100","2.35","32.36","1.08","9.14","0.56","2.02","0","2.37","0","0.92","0","0.83","0.23","0.66","0","0","61.4","-12.5","-70.5","-124.5","61.4","-12.5","-70.5","-124.5","-174.6","173.6","-3","0","-61.9","0","9.3","0","43.5"
"1555347839644","04/15/19  17:03:59.644   ","0.51","61.6","0.181","33.6","0.3","0.176","100","2","32.25","1.03","9.04","0.46","2.33","0.32","2.26","0.31","0.79","0","0.78","0","0.51","0.24","0.38","61.4","-17.5","-70.7","-134.9","61.4","-17.5","-70.7","-134.9","-175.2","137.6","-9.9","-25.4","-68.5","0","25.4","0","45.4"
"1555347840198","04/15/19  17:04:00.198   ","0.51","61.7","0.182","33.7","0.3","0.177","100","2.77","32.06","1.34","9","0.62","1.91","0","2.3","0.31","1.31","0.44","1.15","0.24","0.32","0.4","0.25","61.6","-19.6","-70.4","-145","61.6","-19.6","-70.4","-145","-173.2","135.6","-7.2","0","-66.6","57.5","39.6","0.1","33.3"
"1555347841422","04/15/19  17:04:01.422   ","0.51","61.6","0.184","33.6","0.3","0.174","100","2.39","32.05","1.02","8.9","0.47","2.17","0.44","2.54","0.32","0.86","0.36","0.69","0","0.67","0","0.29","61.7","-8.1","-70.4","-124.9","61.7","-8.1","-70.4","-124.9","-175.7","151.8","-5.6","-45.1","-63.1","-134.8","19.8","86","35.9"
"1555347842198","04/15/19  17:04:02.198   ","0.51","61.7","0.183","33.7","0.3","0.174","100","2.7","32.05","1.29","9.39","0.33","2.18","0.35","2.72","0","1.07","0","0.82","0.21","0.49","0","0.38","61.7","-18","-71.3","-138.4","61.7","-18","-71.3","-138.4","-176.3","133.3","-0.3","-103.7","-65.9","0","34.2","0","26.2"
"1555347843560","04/15/19  17:04:03.560   ","0.51","61.7","0.184","33.6","0.3","0.175","100","2.68","32.05","1.34","8.97","0.53","1.86","0","2.48","0","0.82","0.25","0.96","0","0.46","0","0.47","61.7","-15.9","-70.4","-129.4","61.7","-15.9","-70.4","-129.4","-175.9","149.8","-5","-65.2","-66.8","92.2","29.5","0","38.4"
"1555347844310","04/15/19  17:04:04.310   ","0.51","61.5","0.185","33.8","0.3","0.176","100","2.16","32.04","1.15","8.82","0.66","2.1","0.32","2.22","0","1.03","0","0.74","0","0.67","0","0.2","61.6","-12","-70.7","-126.3","61.5","-14.9","-70.3","-126.9","-174.7","153.1","-8.7","0","-65.4","0","14","0","48.8"
"1555347845449","04/15/19  17:04:05.449   ","0.51","61.4","0.186","34.3","0.3","0.176","100","3.6","32.35","1.67","9.26","0.53","1.92","0","2.43","0","0.91","0","1","0","0.5","0.28","0.36","61.4","-17","-70.7","-134.2","61.5","-16.1","-70.6","-124.9","-174","131","3","-44.1","-59.2","0","19.5","52.5","29.8"
"1555347846197","04/15/19  17:04:06.197   ","0.51","61.4","0.183","33.9","0.3","0.175","100","3.09","31.88","1.57","8.95","0.48","2.13","0","2.29","0.25","1.09","0","0.58","0.25","0.5","0","0.2","61.6","-14.8","-70.8","-126.3","61.6","-14.8","-70.8","-126.3","-175.3","157.2","-1.1","0","-62.7","-67.3","7.8","0","47"
"1555347847409","04/15/19  17:04:07.409   ","0.51","61.6","0.183","34","0.3","0.175","100","3.66","32.03","1.79","9.25","0.55","1.89","0.49","2.15","0","0.91","0.2","0.86","0","0.52","0","0.55","61.5","-14.8","-71","-123.6","61.5","-14.8","-71","-123.6","-175.4","150","-6.1","0","-63.1","-75.3","10.7","0","27.9"
"1555347848199","04/15/19  17:04:08.199   ","0.51","61.5","0.183","33.9","0.3","0.175","100","3.3","32.35","1.66","9.03","0.73","2.03","0","2.26","0","1.05","0","0.67","0.25","0.49","0.26","0.44","61.4","-10.3","-71","-119.6","61.4","-10.3","-71","-119.6","-176.8","163.3","-5.8","0","-63.8","0","16.2","0","27.9"
"1555347849650","04/15/19  17:04:09.650   ","0.51","61.6","0.185","33.8","0.3","0.175","100","2.84","32.17","1.21","8.87","0.31","2.26","0.22","2.48","0.4","1.09","0.28","0.65","0","0.5","0.22","0.3","61.7","-7.7","-71.2","-136","61.7","-7.7","-71.2","-136","-175.7","163.6","-6.5","-22.2","-66.9","-99","15","102.1","24.2"
"1555347850191","04/15/19  17:04:10.191   ","0.51","61.6","0.185","33.6","0.3","0.176","100","2.85","32.07","1.33","8.96","0.39","2.1","0.21","2.47","0.2","1.05","0.29","0.43","0.24","0.61","0","0.45","61.5","-10.1","-70.9","-131.1","61.5","-10.1","-70.9","-131.1","-175.8","94.3","-3.4","-67.2","-65.7","-99.5","20.1","92.3","16.7"
"1555347851420","04/15/19  17:04:11.420   ","0.51","61.7","0.185","33.6","0.3","0.176","100","2.77","31.96","1.42","8.92","0.45","2.17","0.25","2.22","0","1.07","0.44","0.76","0","0.57","0.35","0.44","61.7","-9.5","-70.4","-121.3","61.6","-15.3","-71","-135.6","-175.7","130","-7.2","3","-66.2","0","18.2","0","50.1"
"1555347852200","04/15/19  17:04:12.200   ","0.51","61.7","0.184","33.7","0.3","0.176","100","2.69","32.09","1.25","8.99","0.62","2.16","0.21","2.18","0.21","1.12","0.21","0.78","0","0.53","0.23","0.38","61.8","-8.1","-70.2","-128.9","61.8","-8.1","-70.2","-128.9","-174.8","147.8","-4.3","-59.8","-67.9","122.2","22","50.4","38.1"
"1555347853411","04/15/19  17:04:13.411   ","0.51","61.6","0.184","34.1","0.3","0.176","100","3.57","32.25","1.48","8.84","0.45","1.99","0","2.4","0.27","0.96","0.27","0.76","0","0.39","0.22","0.39","61.5","-11.7","-70.6","-125.8","61.5","-13.9","-70.5","-126.4","-175.9","132.6","-4.5","0","-61.3","0","2.1","0","36.1"
"1555347854359","04/15/19  17:04:14.359   ","0.51","61.5","0.184","33.5","0.3","0.176","100","3.15","32.09","1.56","8.86","0.36","2.17","0.23","2.52","0.46","0.86","0.36","0.83","0.24","0.48","0","0.35","61.5","-13.7","-70.7","-132.2","61.5","-13.7","-70.7","-132.2","-175.9","97.8","-5","-71","-63.5","-92.1","7.9","165.2","36"
"1555347855670","04/15/19  17:04:15.670   ","0.51","61.5","0.185","33.6","0.3","0.176","100","3.13","31.86","1.51","8.67","0.35","1.86","0.43","2.67","0.37","0.93","0","0.68","0","0.37","0.41","0.39","61.7","-13.8","-70.7","-131.5","61.7","-13.8","-70.7","-131.5","-172.9","58.4","-2.1","-115.9","-66.1","-54","27.8","0","12.7"
"1555347856208","04/15/19  17:04:16.208   ","0.51","61.6","0.186","33.7","0.3","0.177","100","3.02","31.85","1.44","8.58","0.24","2.11","0.38","2.63","0.34","1.16","0","0.73","0.21","0.51","0.34","0.37","61.6","-11.3","-70.3","-129.3","61.5","-12.4","-70.6","-126.2","-173.4","70.9","-2.4","-117","-62.9","-71.4","17.1","139.7","27.6"
"1555347857425","04/15/19  17:04:17.425   ","0.51","61.5","0.183","34","0.3","0.176","100","3.77","32.4","1.57","9.13","0.61","2.03","0","2.03","0","1.06","0.49","0.79","0","0.56","0.2","0.47","61.4","-16.2","-70.6","-129.7","61.4","-14.7","-71","-125.9","-175.5","132.2","-9","0","-60.6","0","13.9","0","28.6"
"1555347858202","04/15/19  17:04:18.202   ","0.52","61.6","0.184","33.7","0.3","0.176","100","3.5","31.95","1.45","9.03","0.58","2.02","0.23","2.67","0.33","0.94","0.27","0.72","0.26","0.39","0.27","0.4","61.6","-14.4","-70.7","-132","61.6","-14.4","-70.7","-132","-175.9","91.2","-5.8","-64.6","-64.6","-74.1","14.8","144.7","20.4"
"1555347859672","04/15/19  17:04:19.672   ","0.51","61.4","0.185","33.7","0.3","0.176","100","3.37","32.3","1.72","9","0.67","2.13","0","2.6","0.32","1.21","0.28","0.44","0","0.45","0","0.34","61.6","-7","-70.7","-120.5","61.6","-7","-70.7","-120.5","-175.4","129.3","3.9","-49.7","-61.3","-91.6","27","144.6","29.3"
"1555347860205","04/15/19  17:04:20.205   ","0.51","61.6","0.185","33.5","0.3","0.176","100","3.32","31.96","1.47","8.86","0.61","2.05","0.32","2.44","0.33","0.77","0","0.63","0.23","0.47","0.33","0.31","61.7","-12.9","-70.4","-131.7","61.6","-13.2","-70.6","-132.1","-174.6","81.5","-4","-91.6","-66.6","-103.1","17.3","0","19.3"
"1555347861431","04/15/19  17:04:21.431   ","0.51","61.7","0.185","33.7","0.3","0.177","100","3.33","31.93","1.6","8.9","0.58","2.26","0.31","2.58","0.35","0.94","0.26","0.76","0","0.31","0.29","0.2","61.6","-14.1","-70.6","-129.4","61.7","-11.5","-70.4","-137.9","-174","88.4","2.7","-79.4","-65.9","-76.6","23.3","134.6","31.7"
"1555347862240","04/15/19  17:04:22.240   ","0.51","61.7","0.184","33.5","0.3","0.176","100","3.06","31.98","1.36","8.62","0.45","1.98","0.45","2.4","0.21","1.21","0.29","0.84","0","0.42","0.47","0","61.6","-12.8","-70.7","-131.7","61.6","-12.8","-70.7","-131.7","-173.9","46","-6.1","-121.4","-67.2","-63.7","19.2","0","25.1"
"1555347863437","04/15/19  17:04:23.437   ","0.51","61.6","0.184","33.4","0.3","0.176","100","2.8","31.98","1.33","9.06","0.45","2.08","0.25","2.25","0","0.96","0","0.52","0.24","0.68","0.32","0.21","61.7","-17.1","-70.4","-132.2","61.6","-12.8","-70.7","-124.7","-174.7","160.9","-12.5","-38.8","-68.5","0","5.5","13","16.2"
"1555347864207","04/15/19  17:04:24.207   ","0.51","61.6","0.184","33.7","0.3","0.176","100","2.61","32.04","1.19","8.85","0.36","2.26","0.33","2.3","0","1.03","0","0.55","0.27","0.7","0","0.23","61.7","-10.1","-71.2","-123.5","61.5","-14.2","-71.1","-133.2","-176.2","125.3","-6.1","3.7","-68.2","0","17.3","72.6","36.2"
"1555347865667","04/15/19  17:04:25.667   ","0.51","61.5","0.185","34.1","0.3","0.177","100","3.36","32.39","1.61","9.22","0.67","1.91","0","2.34","0.21","1","0","0.69","0.24","0.75","0","0.47","61.5","-14.5","-70.3","-121.8","61.7","-17.6","-70.3","-131.2","-173.2","142.9","4.3","-5","-63.2","0","30.9","0","31.5"
"1555347866192","04/15/19  17:04:26.192   ","0.52","61.5","0.184","34","0.3","0.176","100","3.5","32.17","1.69","9.14","0.83","1.95","0","2.21","0","0.75","0.52","1.04","0","0.37","0","0.21","61.6","-16.9","-70.1","-125.2","61.6","-16.9","-70.1","-125.2","-173.2","135.9","-6","0","-64.1","0","30.6","15.2","52.4"
"1555347867412","04/15/19  17:04:27.412   ","0.51","61.5","0.184","33.8","0.3","0.177","100","3.33","32.19","1.46","9.08","0.64","1.87","0","2.17","0.32","0.98","0.56","1.02","0.25","0","0.25","0","61.5","-18.6","-69.8","-135.9","61.4","-20.3","-69.8","-136.5","-172.8","142","-0.4","18","-66.3","0","38.9","0","38"
"1555347868203","04/15/19  17:04:28.203   ","0.52","61.3","0.184","34.2","0.3","0.178","100","2.93","32.37","1.42","9.41","0.84","1.95","0","2.21","0.23","0.84","0.29","0.68","0","0.39","0.46","0","61.3","-20.8","-70.5","-129.8","61.5","-21.7","-70.4","-135.3","-172.6","131.8","6.7","13.9","-59.9","63.9","44.2","-40.4","48.2"
"1555347869429","04/15/19  17:04:29.429   ","0.51","61.4","0.185","33.8","0.3","0.176","100","3","32.17","1.55","9.34","0.66","1.66","0","2.29","0.21","0.95","0.43","0.97","0.25","0.28","0","0.24","61.2","-19","-70.8","-136.9","61.3","-18.8","-70.2","-138.2","-173.6","134.3","1.3","0","-68.1","68.2","33.1","-5.9","36.6"
"1555347870195","04/15/19  17:04:30.195   ","0.52","61.5","0.185","33.9","0.3","0.178","100","2.73","32.33","1.35","9.33","0.77","2","0","2.3","0","0.78","0.44","0.74","0","0.45","0.36","0.2","61.4","-15.7","-70.5","-128.1","61.4","-14.2","-70.5","-126.5","-173.6","154.8","-5.8","12.9","-62.5","0","29.7","35.1","45.5"
"1555347871535","04/15/19  17:04:31.535   ","0.52","61.4","0.186","34","0.3","0.177","100","2.65","32.21","1.39","9.03","0.64","1.97","0","2.12","0","0.84","0","0.64","0","0.55","0.22","0.51","61.6","-15.4","-70.8","-119.6","61.6","-15.4","-70.8","-119.6","-173.1","149.4","-9.1","-38.5","-66.1","90.9","25.1","22.6","42.7"
"1555347872193","04/15/19  17:04:32.193   ","0.52","61.5","0.182","33.8","0.3","0.178","100","3.26","32.35","1.54","8.88","0.31","2.19","0.36","2.45","0.29","0.8","0.32","0.69","0.22","0.43","0","0.27","61.5","-15.3","-70.8","-129.2","61.5","-16.5","-70.8","-129.8","-176.6","125.9","-14.9","-49.4","-61.6","0","9.8","0","39"
"1555347873415","04/15/19  17:04:33.415   ","0.51","61.4","0.183","33.9","0.3","0.177","100","2.63","32.3","1.45","9.12","0.68","2.16","0","2.2","0.23","0.93","0.24","0.67","0","0.52","0","0.48","61.6","-15.2","-70.5","-123.6","61.5","-13.1","-70.3","-120.5","-174.9","148.7","-8.7","-3.4","-65.6","0","23.7","56.9","54.4"
"1555347874199","04/15/19  17:04:34.199   ","0.52","61.3","0.184","33.8","0.3","0.177","100","2.97","32.15","1.34","8.98","0.56","2.06","0.36","2.19","0.3","1.23","0","0.95","0.22","0","0","0.4","61.4","-22.5","-71","-136.8","61.4","-19.3","-71","-137.1","-174.2","149.5","4.6","6.2","-65.7","6.8","41.3","0","45.1"
"1555347875453","04/15/19  17:04:35.453   ","0.51","61.6","0.185","33.9","0.3","0.177","100","2.4","32.19","1.31","8.97","0.5","1.99","0.37","2.24","0","0.92","0.26","0.85","0","0.51","0.27","0.4","61.5","-13.6","-70.8","-142.5","61.5","-13.6","-70.8","-142.5","-177.5","149.3","-5.7","-35.7","-68.4","0","21","0","46.6"
"1555347876203","04/15/19  17:04:36.203   ","0.51","61.5","0.183","33.8","0.3","0.176","100","2.51","32.05","1.07","8.87","0.44","2.11","0.23","2.33","0.26","0.95","0.25","0.62","0","0.65","0","0","61.6","-11.9","-70.9","-134.8","61.6","-8.1","-71","-125.7","-175.8","0","-7.9","0","-62.8","0","17.5","150.2","42.2"
"1555347877418","04/15/19  17:04:37.418   ","0.51","61.5","0.188","33.9","0.3","0.177","100","2.21","32.3","1.09","9.21","0.45","2","0","2.3","0.23","1.08","0.31","0.93","0","0.38","0.47","0","61.3","-18.3","-70.6","-138.4","61.5","-13.9","-70.6","-131","-174.6","150.8","-11.4","24.4","-74.2","57.9","29.8","-11.7","30.8"
"1555347878197","04/15/19  17:04:38.197   ","0.51","61.5","0.186","33.7","0.3","0.178","100","2.39","32.11","1.04","9.32","0.59","1.81","0","2.26","0.28","1.23","0.3","1.08","0","0","0.27","0.41","61.5","-20.7","-70.5","-139.9","61.5","-18.5","-70.6","-136.9","-172.9","122","-5.9","0","-63.2","56.9","44.4","0","31.2"
