"DoubleTime","StringTime","I3 Mag","I3 Ang","kW","I3 THD","I3 TDD","kvar","I3 %HD01","I3 %HD02","I3 %HD03","I3 %HD04","I3 %HD05","I3 %HD06","I3 %HD07","I3 %HD08","I3 %HD09","I3 %HD10","I3 %HD11","I3 %HD12","I3 %HD13","I3 %HD14","I3 %HD15","I3 %HD16","I3 %HD17","I3 H01 ANG","I3 H02 ANG","I3 H03 ANG","I3 H04 ANG","I3 H01 ANG:1","I3 H02 ANG:1","I3 H03 ANG:1","I3 H04 ANG:1","I3 H05 ANG","I3 H06 ANG","I3 H07 ANG","I3 H08 ANG","I3 H09 ANG","I3 H10 ANG","I3 H11 ANG","I3 H12 ANG","I3 H13 ANG"
"1555352071762","04/15/19  18:14:31.762   ","5.63","85.4","4.314","20.4","2.1","2.336","100","19.42","3.12","0.54","3.78","1.89","0.89","1.1","0.81","0","0.37","0","0.32","0.23","0","0","0.3","85.1","33.1","-14.3","-89.1","86.6","-91.1","-85.1","-99.2","-8.3","172.5","33.3","2.1","-112.2","0","0","0","0"
"1555352073805","04/15/19  18:14:33.805   ","5.46","86.6","4.24","20.2","2.3","2.31","100","18.39","1.64","0","3.31","1.6","0.94","1.06","0","0","0.24","0","0","0","0.23","0","0","84.6","178.9","-38","116.9","86.1","112","-59.6","108.5","-6.9","10.6","28.7","-146.8","-126.7","0","87.9","0","-18.4"
"1555352074770","04/15/19  18:14:34.770   ","5.56","84.8","4.218","20.2","2.4","2.349","100","18.96","1.71","1.17","3.81","1.44","0.47","0.92","0.41","0","0.24","0","0.23","0","0","0","0","85.6","132.8","-52.1","114.3","85.7","71.6","-44.6","167.9","-9.8","-15.1","18.6","171.6","-173.2","0","93.6","0","0"
"1555352075752","04/15/19  18:14:35.752   ","5.62","84.6","4.222","21.3","2.2","2.275","100","19.55","4.16","1.59","3.95","1.73","0.65","0.83","0.59","0.23","0.36","0","0.33","0","0","0","0","86.1","91.8","-60","131.6","85","26.7","-20.5","-84.8","-12.9","-72.7","0.4","146.1","86.3","0","104.8","84.8","47.2"
"1555352076920","04/15/19  18:14:36.920   ","5.52","86.8","4.255","20","2.3","2.235","100","19.31","4.71","0.9","3.3","2.04","1.32","1.12","0.66","0","0","0","0","0.2","0.24","0","0","84.6","-135.7","-73.4","72.9","84.9","160.3","-42.3","122.1","2.4","48.9","83.6","-101.4","-62.1","36.6","102.5","0","27.2"
"1555352077778","04/15/19  18:14:37.778   ","5.59","86.5","4.258","19.6","2.3","2.279","100","19.7","3.2","1.37","4.04","1.21","0","0.86","0.31","0","0.31","0","0","0","0","0","0","85.8","-108.4","-89.5","0","84.4","-172.4","-37","112.9","-2.4","86.5","76","-67.9","-18.9","0","122.7","0","70.2"
"1555352078754","04/15/19  18:14:38.754   ","5.45","86.6","4.221","20.4","2.2","2.232","100","19.02","4.07","0.58","3.17","1.95","1.18","1.11","0.59","0","0","0","0","0.21","0.21","0","0","84.3","-146.6","-44.7","94.9","85","150","-46.8","120.7","0.8","41.4","73.2","-109.8","-78.2","0","93.9","0","10.5"
"1555352079749","04/15/19  18:14:39.749   ","5.57","86.1","4.203","20.3","2.3","2.307","100","18.62","1.75","0","3.16","1.66","0.91","1.01","0","0","0","0","0","0","0.22","0","0","84.3","-178.4","-39.8","116.1","85.8","115.7","-58.7","107","-5.3","14","37.5","-143.1","-121.6","0","89.9","0","-20.5"
"1555352081537","04/15/19  18:14:41.537   ","5.59","85.3","4.186","20.7","2.3","2.343","100","18.67","1.88","0","3.09","1.68","0.88","0.99","0","0","0","0","0","0","0","0","0","84.4","-176.8","-40.4","115.7","85.7","117.2","-59.5","106.9","-5.4","14.1","39.2","-142.6","-119.6","0","86.6","0","-22.1"
"1555352082767","04/15/19  18:14:42.767   ","5.43","84.7","4.234","20.1","2.2","2.258","100","19.47","2.48","0.97","4.49","1.53","0.39","0.84","0.3","0","0.36","0.22","0.23","0","0","0","0.27","86.2","-34.2","-58.2","-76.2","86.2","-92.9","-87","-96.6","-8.6","170.5","32.4","-1.3","-119.4","0","0","0","0"
"1555352083766","04/15/19  18:14:43.766   ","5.54","86.5","4.212","19.6","2.2","2.276","100","20.12","3.96","1.67","3.84","1.25","0","0.84","0.34","0","0.29","0","0.2","0","0","0","0","86.5","-57.1","-71.8","-92.6","84.1","-179.3","-39.5","118","-0.8","74.6","85.5","-77.2","-29.5","42.9","119.9","0","63.7"
"1555352084718","04/15/19  18:14:44.718   ","5.41","84.4","4.153","20.5","2.2","2.243","100","19.18","4.37","0.71","3.3","2.03","1.25","1.13","0.68","0","0","0","0","0.22","0.22","0","0","84.1","-140.6","-55.5","81.5","84.6","156.8","-44.8","122.7","1.5","47.2","81.1","-105.7","-69.9","28.3","101.7","0","20.4"
"1555352085768","04/15/19  18:14:45.768   ","5.33","84","4.152","20.2","2.2","2.288","100","18.94","2.94","0","2.94","1.77","0.7","1","0.38","0","0","0","0","0","0","0","0","84","-161","-41","109.2","85.5","75","-50.6","157.8","-13","-11.3","1.7","172.3","-172.4","0","87.7","0","0"
"1555352087686","04/15/19  18:14:47.686   ","5.48","84.4","4.203","20.4","2.1","2.348","100","19.52","3.97","1.65","3.91","1.62","0.6","0.82","0.56","0.23","0.36","0","0.3","0","0","0","0","85.4","100.5","-62.3","120.3","84.4","39.6","-12","-94.6","-9.8","-62.1","43.2","146.8","102.7","0","105.8","74.3","43.4"
"1555352088779","04/15/19  18:14:48.779   ","5.38","84.4","4.205","19.8","2.1","2.33","100","19.43","2.69","0.42","3.81","1.74","0.72","1.07","0.78","0.2","0.41","0","0.24","0.24","0","0","0.26","84.3","25","-24.2","-82","86","-35.6","-59.1","-74.1","3.2","-142.1","78.3","65.7","-61.1","-119.2","101","0","23.9"
"1555352089741","04/15/19  18:14:49.741   ","5.48","85.5","4.17","19.5","2.2","2.22","100","19.61","2.17","0.33","3.65","1.6","0.41","1.01","0.65","0","0.32","0","0.2","0","0","0","0.24","84.5","14.3","-33.4","-69.8","86.1","-46.2","-64.7","-80","3.5","-150.8","69.7","54.9","-71.8","0","0","0","1.5"
"1555352090723","04/15/19  18:14:50.723   ","5.28","84.5","4.158","19.3","2.2","2.24","100","19.74","1.91","0","3.54","1.64","0.32","1","0.43","0","0.25","0","0","0","0","0","0.22","84.6","5.3","-37.8","-65.1","84.9","-112.2","-89.9","50.4","-0.2","146.2","66.7","-24.9","0","0","0","0","0"
"1555352091753","04/15/19  18:14:51.753   ","5.43","86.1","4.151","20.1","2.2","2.267","100","20.02","4.45","1.76","3.79","1.36","0.28","0.85","0.38","0","0.3","0","0.22","0","0","0","0","86.1","-62","-74.8","-92.7","84.6","-118.7","-91.1","41.3","1.6","134.8","68.5","-27.3","0","0","-170","0","0"
"1555352092870","04/15/19  18:14:52.870   ","5.25","84","4.088","20.2","2.2","2.29","100","18.47","1.21","0.33","3.51","1.57","1.04","1.05","0","0","0.24","0","0","0","0","0","0","83.8","174","-41.9","118","85.2","110.9","-61.3","106.4","-8.4","9","34.1","-152.6","-130.5","0","78.1","0","-31.8"
"1555352093652","04/15/19  18:14:53.652   ","5.5","83.8","4.083","20.7","2.2","2.214","100","19.49","5.07","0.91","3.35","2.02","1.37","1.11","0.75","0","0","0","0","0.2","0.21","0","0","85.8","-69.5","-78.1","-100.3","84","-127","-83.1","65.8","0.9","122.9","61.6","-32.7","0","0","177.9","0","0"
"1555352094749","04/15/19  18:14:54.749   ","5.28","83.9","4.083","20.6","2.2","2.265","100","18.48","1.11","0.31","3.63","1.57","1.06","1.08","0.22","0","0.26","0","0","0","0","0","0","83.7","170.9","-43.2","120.3","85.1","108.3","-62.2","118.2","-9.4","7.1","31.1","-155.6","-133.3","0","77.7","0","-32.3"
"1555352095736","04/15/19  18:14:55.736   ","5.27","83.9","4.069","20.2","2.2","2.301","100","18.42","1.16","0.34","3.63","1.54","1.07","1.05","0.22","0","0.31","0","0.23","0","0","0","0","83.6","172.9","-41.5","120.5","85","110.1","-61.1","116.1","-8.9","9.3","36.4","-152.9","-128.7","0","67.2","0","-37.4"
"1555352096646","04/15/19  18:14:56.646   ","5.46","83.5","4.054","20.3","2.2","2.317","100","18.5","1.28","0.31","3.45","1.56","1.05","1.06","0.22","0","0.31","0","0","0","0.2","0","0","83.5","176.9","-40.5","119.6","84.9","113.8","-60.4","109.9","-8.2","12.5","41.5","-151.9","-121.6","0","70.2","0","-32.5"
"1555352097874","04/15/19  18:14:57.874   ","5.32","84.1","4.105","21","2.1","2.214","100","19.73","2.05","0.38","3.45","1.56","0.39","0.98","0.33","0","0.29","0","0","0","0","0","0.22","84.3","1.3","-40.4","-65.9","85.7","-57.4","-71.9","-91.7","3.3","-160.9","58.2","35.6","-90","0","0","159.2","0"
"1555352099065","04/15/19  18:14:59.065   ","5.17","84.8","4.05","20.8","2.2","2.211","100","18.89","2.56","0","3","1.65","0.71","0.94","0.35","0","0","0","0","0","0.21","0","0","83.3","-165.1","-40","112.6","83.3","-165.1","-40","112.6","-7.7","96.7","43.9","-59.8","-13.9","0","124.1","0","82.9"
"1555352100748","04/15/19  18:15:00.748   ","5.19","84.8","4.058","21.6","2.1","2.193","100","19.28","3.1","0.39","3.84","1.67","0.81","1.05","0.71","0","0.3","0","0.33","0.26","0","0","0.3","83.6","30.6","-19.1","-93.7","85.1","-27.5","-55","-70.4","2.4","-135.5","85.3","73.4","-56.6","-129.8","96.5","0","35.8"
"1555352101741","04/15/19  18:15:01.741   ","5.2","84.9","4.048","20.2","2","2.181","100","19.37","3.88","0.41","3.96","1.94","0.98","1","0.74","0","0.31","0","0.32","0.26","0","0.2","0.27","83.8","46.3","-18.8","-110.2","84.5","-13.3","-47.6","-66.4","0.5","-123.5","100.1","90.9","-31.2","0","96.3","0","39.3"
"1555352102666","04/15/19  18:15:02.666   ","5.31","84.2","4.06","19","2.1","2.206","100","19.47","4.65","0.8","3.83","2.11","0.91","0.83","0.72","0","0.31","0","0.37","0","0","0","0.21","84.1","63.4","-38.9","-127.4","83.9","2.5","-40.1","-67.8","-5.5","-106.3","98.7","114.7","8.4","0","103.6","0","0"
"1555352103743","04/15/19  18:15:03.743   ","5.14","83.7","4.061","19.4","2.1","2.207","100","19.35","2.51","0.38","3.65","1.49","0.5","1.04","0.6","0","0.27","0","0.25","0.22","0","0","0.29","83.7","19.6","-29.9","-75.2","85.2","-38.3","-61.6","-77.7","2.8","-146.9","70.5","57.4","-70.5","-139.2","103.9","0","31.5"
"1555352104745","04/15/19  18:15:04.745   ","5.23","83.5","4.072","19.8","2","2.341","100","19.27","2.37","0.88","4.31","1.74","0.56","0.92","0.27","0.21","0.33","0","0","0","0","0","0.27","84.6","-18.4","-50","-68.8","85.3","-74.5","-79.9","-102.1","-2.2","-174.5","35.3","14.8","-100.6","0","0","159.9","0"
"1555352105656","04/15/19  18:15:05.656   ","5.28","83.5","4.073","19","2.1","2.33","100","19.73","2.04","0.42","3.43","1.57","0.44","1","0.35","0","0.2","0","0","0","0","0","0.21","83.8","63.2","-36.9","-122.5","83.8","2.9","-39.9","-67.8","-5.4","-104.2","116.6","115.6","7.6","0","102.4","0","50.2"
"1555352106798","04/15/19  18:15:06.798   ","5.25","83.4","4.056","19.4","2.1","2.258","100","19.28","2.92","1.09","4.44","1.54","0.36","0.92","0.4","0","0.32","0","0","0","0","0","0.23","84.8","-31.8","-57.5","-73.5","82.9","-146.1","-44.3","89.3","-7.4","106.1","39.5","-49.2","11.3","0","135.1","0","90.1"
"1555352107757","04/15/19  18:15:07.757   ","5.17","84.5","4.033","18.9","2.1","2.229","100","19.56","2.09","0.61","3.81","1.61","0.64","0.95","0","0.2","0.25","0","0","0","0","0","0","84.1","-6.2","-43.8","-64.8","83.7","-117","-86.7","61.7","3.2","134","65.1","-33.1","-89.1","0","-168.5","0","0"
"1555352108732","04/15/19  18:15:08.732   ","5.25","83.6","4.026","19.3","2.1","2.242","100","19.43","3.18","1.19","4.36","1.44","0.31","0.92","0.37","0","0.23","0","0","0","0","0","0.2","84.9","-37","-60.6","-74.7","84.8","-92.1","-84.6","0","-8","171.5","23.1","-9.8","-122.6","0","0","118.6","0"
"1555352109742","04/15/19  18:15:09.742   ","5.18","83.8","4.027","18.9","2.1","2.225","100","19.41","2.18","0.71","3.9","1.63","0.64","0.96","0","0.21","0.24","0","0","0","0","0","0.21","84.1","-8.7","-44.7","-65.2","85.3","-65.2","-75.9","-97.5","2.1","-166.6","45","26.5","-95.5","0","0","150","0"
"1555352111543","04/15/19  18:15:11.543   ","5.23","83.1","4.011","19.9","2","2.187","100","19.27","4.02","1.64","3.96","1.58","0.59","0.8","0.53","0.22","0.31","0","0.29","0","0","0","0","84.3","109","-61.6","113.7","83.3","54.4","-26.3","-105.9","-7.9","-46.2","79.4","139.4","0","49.9","81.7","0","0"
"1555352112761","04/15/19  18:15:12.761   ","5.22","83.4","3.99","19.3","2.1","2.237","100","18.97","2.99","0.98","4.48","1.6","0.38","0.9","0.37","0","0.3","0","0","0","0","0","0.23","84.6","-31.4","-57","-70.6","84.9","-86.7","-83.9","-86.9","-7.2","178.1","22.7","-2.4","-116.9","0","0","0","0"
"1555352113751","04/15/19  18:15:13.751   ","5.13","84.2","3.999","18.9","2.1","2.216","100","19.62","2.12","0.37","3.49","1.58","0.44","0.98","0.31","0","0.23","0","0","0","0","0","0.23","83.7","2.9","-40.2","-66.2","85.1","-54.1","-70.1","-86.9","3.9","-158.2","56.4","40.1","-84","0","0","163.5","12.2"
"1555352114708","04/15/19  18:15:14.708   ","5.2","83.3","3.984","19.1","2.1","2.24","100","18.95","2.56","0.85","4.46","1.69","0.61","0.9","0.27","0.23","0.32","0","0","0","0","0","0.2","84.1","-20.2","-51","-67.8","84.1","-20.2","-51","-67.8","1.6","-129.5","85.3","79.4","-48.7","-123","100","0","41.5"
"1555352115764","04/15/19  18:15:15.764   ","5.22","83.4","3.984","19","2","2.217","100","19.3","2.26","0.34","3.49","1.48","0.25","0.98","0.52","0","0.26","0","0","0","0","0","0.23","83.3","14.8","-33.2","-70.6","84.4","-96.1","-85.8","0","-9.2","166.3","25.4","-14.6","-126.8","0","0","0","0"
"1555352116762","04/15/19  18:15:16.762   ","5.13","83.1","3.978","19.9","2","2.194","100","19.38","2.06","0.54","3.8","1.64","0.63","0.92","0","0","0.27","0","0","0","0","0","0.25","83.8","-5.6","-43.7","-64.1","85.2","-61.6","-73.7","-92.8","1.6","-163.7","51.6","32.4","-91.1","0","0","0","0"
"1555352117709","04/15/19  18:15:17.709   ","5.18","83.7","3.977","19.3","2","2.196","100","19.03","2.96","0.45","3.87","1.69","0.86","1.08","0.75","0","0.29","0","0.28","0.25","0","0","0.27","82.8","31.2","-16.9","-89.5","83.9","-24.9","-53.5","-69.6","0.6","-133.6","86.8","74.1","-51.9","-124.9","91","0","29.7"
"1555352118758","04/15/19  18:15:18.758   ","5.08","83.1","3.965","20.7","2","2.184","100","19.42","2.31","0.3","3.53","1.58","0.26","0.97","0.56","0","0.32","0","0","0","0","0","0.25","83","15.1","-34.4","-69.2","84.5","-41.1","-62.7","-79.9","2.3","-148.1","73.9","55.5","-68.8","0","0","0","0"
"1555352119750","04/15/19  18:15:19.750   ","5.05","83.5","3.954","20","2","2.183","100","19.28","4.33","0.68","4","2.13","1.03","0.93","0.81","0","0.33","0","0.34","0.23","0","0","0.28","83.3","59.4","-32.9","-123.1","83.3","0","-42.1","-64.4","-4.2","-107.1","103.3","111.3","-2.2","0","100","0","0"
"1555352120714","04/15/19  18:15:20.714   ","5.02","83.7","3.936","21.5","2","2.186","100","19.08","3.61","0.47","4.04","1.93","1.09","0.99","0.81","0","0.29","0","0.27","0.25","0","0","0.24","82.6","43.5","-16.4","-106.7","82.6","43.5","-16.4","-106.7","-8.7","-60.2","56.5","133.5","0","0","100.2","81.9","29"
"1555352121909","04/15/19  18:15:21.909   ","5.1","84.5","3.974","19.3","2.1","2.367","100","18.85","2.66","0.85","4.63","1.69","0.58","0.84","0","0","0.34","0.23","0.23","0","0","0","0.28","83.9","-25.5","-53.4","-69.3","84.3","-79.3","-81","-96.7","-6.4","-176.6","31.5","10.5","-106.2","0","0","0","0"
"1555352122733","04/15/19  18:15:22.733   ","5.07","82.7","3.936","20.9","2.1","2.4","100","18.8","2.74","1.33","3.86","1.56","0.5","0.86","0.41","0","0.27","0","0.26","0","0","0","0","83.8","78.2","-56","162","82.9","20.3","-29.4","-73.7","-13.8","-82.3","17.2","135.5","44.5","0","100.8","0","59.6"
"1555352123640","04/15/19  18:15:23.640   ","5.25","83.6","3.929","21","2.1","2.431","100","18.46","1.65","0.33","3.29","1.6","1.11","0.93","0","0","0.2","0","0","0","0","0","0","82.1","-176.7","-42","116.9","83.6","124.7","-58.8","109.8","-4.3","20.5","49.8","-138.7","-113.8","0","82.2","0","-8.2"
"1555352125036","04/15/19  18:15:25.036   ","4.99","84.4","3.913","19.9","2","2.249","100","19.6","4.05","1.56","3.86","1.29","0","0.8","0.34","0","0.26","0","0.2","0","0","0","0","84.5","-49.5","-67.4","-85","83.9","-102","-84.4","0","-10.1","159.2","44.9","-16.4","-125.3","0","0","0","0"
"1555352126531","04/15/19  18:15:26.531   ","5.16","82","3.881","20.6","2","2.203","100","20.09","6.04","1.94","3.49","1.81","0.81","0.84","0.7","0","0.21","0","0.2","0","0","0","0","84.3","-81.4","-81.4","-94.7","84.3","-81.4","-81.4","-94.7","-8.6","-179","29.4","9.2","-109.1","0","0","0","0"
"1555352127757","04/15/19  18:15:27.757   ","5.17","83.4","3.872","19.7","2","2.206","100","18.63","4.2","0.48","3.52","1.92","1.31","1.06","0.64","0","0","0","0","0","0","0","0","82.1","-139.2","-47.4","71.1","82.5","164.3","-45.9","122.7","-0.4","57.9","73.7","-98","-56.1","0","102.7","0","36.2"
"1555352128742","04/15/19  18:15:28.742   ","4.97","83.7","3.872","20.5","2","2.195","100","18.57","4.14","0.48","3.54","1.95","1.31","1.04","0.63","0","0","0","0","0","0","0","0","82.1","-140.2","-45.7","70.8","82.5","163.3","-45.6","123.1","0","55.9","76.8","-97.6","-55.3","0","100.5","0","34.5"
"1555352129646","04/15/19  18:15:29.646   ","5.01","84.4","3.881","20.5","2","2.24","100","19.04","3.14","1.06","4.51","1.48","0.47","0.79","0.32","0","0.34","0","0.22","0","0","0","0.2","83.8","-31.9","-57.6","-76.7","84","-84.8","-82.2","-98.4","-8.8","175.6","25.9","2.2","-117","0","0","0","0"
"1555352130746","04/15/19  18:15:30.746   ","5","84.2","3.896","19.4","2","2.251","100","18.92","3.01","0.97","4.53","1.56","0.49","0.79","0.26","0","0.34","0","0.2","0","0","0","0.2","84.1","-83.5","-81.9","-98.5","82","-138.6","-46.7","73.2","-5.2","108.5","52.2","-47.7","-2.5","0","150.2","0","0"
"1555352131730","04/15/19  18:15:31.730   ","5.11","83","3.9","19.1","2","2.219","100","18.95","2.99","0.97","4.52","1.57","0.46","0.81","0.26","0","0.37","0.2","0","0","0","0","0.26","83.6","-28.6","-55.7","-73","84","-81.3","-81.2","-98.1","-7.6","-180","27.5","6.8","-110","0","0","0","0"
"1555352132636","04/15/19  18:15:32.636   ","5.1","82.8","3.894","19.1","2","2.177","100","18.85","2.85","0.46","3.79","1.62","0.76","1.04","0.69","0","0.31","0","0.23","0.22","0","0","0.29","83.4","85.4","-59.4","163.6","82.2","28.8","-19.2","-90.6","-13.7","-77.5","41.6","127.8","67","0","98.1","58.4","23.3"
"1555352133733","04/15/19  18:15:33.733   ","4.95","82.7","3.887","21.1","2","2.165","100","18.84","3.16","0.43","3.94","1.7","0.9","1.03","0.74","0","0.3","0","0.24","0.26","0","0","0.28","82.2","34.1","-17.7","-92.8","83.3","-20.1","-51.6","-68","0.1","-128.2","85.4","80.5","-43.6","-124.6","95.8","0","24.5"
"1555352134756","04/15/19  18:15:34.756   ","4.95","83.4","3.871","21.2","1.9","2.188","100","19.05","4.92","1.61","3.96","1.82","0.71","0.77","0.64","0","0.33","0","0.31","0","0","0","0","82.2","40.8","-17.1","-105.4","83.2","-14.3","-48.5","-66.1","-0.2","-123.3","89.3","86.7","-37.9","0","98.2","0","37.7"
"1555352135672","04/15/19  18:15:35.672   ","5.06","83.2","3.85","21.4","1.9","2.248","100","18.07","1.56","0.46","4.06","1.53","0.95","0.95","0.31","0","0.28","0","0.21","0","0","0","0","82.2","158.4","-46.8","121.9","83.2","101.8","-63.2","127.1","-11.3","1.9","22.7","-161.9","-138.2","0","75.7","0","-35.8"
"1555352136730","04/15/19  18:15:36.730   ","5.13","83","3.825","19.7","2.1","2.278","100","17.89","1.1","0.28","4.04","1.59","1.17","0.93","0.27","0","0.25","0","0.21","0","0","0","0","82.1","167.2","-44.9","120.8","83.2","110.2","-62.2","114.2","-7.8","8.7","32.6","-155.8","-130.6","0","80.8","0","-22.4"
"1555352137753","04/15/19  18:15:37.753   ","5.09","81.8","3.838","19.6","2.1","2.249","100","17.98","1.38","0.27","3.65","1.56","1.18","0.87","0.24","0","0.23","0","0","0","0","0","0","82","177.5","-43.1","119.7","83.2","119.6","-60.6","110.3","-5.7","17.5","47.8","-144.5","-115.8","0","86.6","0","-18.8"
"1555352138664","04/15/19  18:15:38.664   ","5.05","83.6","3.845","19.7","2","2.189","100","19.1","5.44","1.09","3.45","2.02","1.36","1.02","0.7","0","0","0","0","0.21","0","0","0","82.5","-114.6","-79.7","33.4","81.7","-171.7","-41.9","118.2","-5.6","88.4","57.8","-67.1","-26.2","0","118.6","0","66"
"1555352139764","04/15/19  18:15:39.764   ","4.89","83.6","3.873","20","2","2.313","100","19.61","5.91","1.39","3.33","2.07","1.18","0.96","0.74","0","0","0","0.2","0","0","0","0","83.1","-104.6","-80.9","0","81.7","-161.2","-40.9","113.2","-10.5","102.8","36.4","-57.1","-1.3","0","119.5","0","84.7"
"1555352140774","04/15/19  18:15:40.774   ","4.89","83","3.889","19.6","2","2.335","100","19.72","6.18","1.67","3.35","2.02","0.99","0.89","0.73","0","0","0","0.21","0","0","0","0","83.6","-93.3","-82.2","-62.3","81.7","-149","-39.9","95.5","-10.8","106.7","38.6","-53","12.8","0","126.6","0","84.1"
"1555352141704","04/15/19  18:15:41.704   ","5.04","82.9","3.877","18.9","2","2.233","100","18.6","3","0.82","4.6","1.64","0.6","0.74","0.23","0","0.4","0.21","0.23","0","0","0","0.21","83.4","-27.5","-55.5","-70.9","83.7","-79.6","-79.9","-93.7","-8.1","-175.7","30.8","13.7","-104.7","0","0","0","0"
