"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558525942208","05/22/19  11:52:22.208   ","10.55","-136.6","4.399","23","4.9","1.718","100","11.75","19.25","1.07","3.53","1.01","1.28","0.4","1.04","0.2","0.28","0","0.67","0","0.32","0","0","-135.9","-76","-132.7","-1.3","75.7","-70.9","-120.7","11.5","162.7","0","0","-177.4","-165.7","0","67.8","-120.6","-43.1"
"1558525943452","05/22/19  11:52:23.452   ","10.56","-135.8","4.479","22.1","4.6","1.799","100","11.29","18.43","0.59","3.43","0.66","0.99","0.49","0.68","0.22","0","0","0.87","0","0.36","0","0.25","-136.1","-13.2","-129.5","-16.6","79.1","-9.2","-148.4","75.9","-172.9","-67","0","-171.5","-164.8","0","92.1","-120.6","-46.8"
"1558525944273","05/22/19  11:52:24.273   ","10.65","-135.7","4.453","21.7","4.8","1.81","100","11.99","18.78","0.72","3.81","0.83","1.03","0.4","0.73","0.21","0","0","0.84","0","0.36","0","0.26","-135.7","-30.7","-131.2","-17.1","83.2","-5.7","-150","69.5","-179.3","-80.4","0","0","-158.3","0","91.7","-120.6","-52.4"
"1558525945498","05/22/19  11:52:25.498   ","10.52","-135.6","4.425","21.4","4.7","1.806","100","10.57","18.57","0.38","3.27","0.3","0.75","0.51","0.98","0","0","0","0.76","0","0.52","0","0","-135.6","92.9","-135.1","-146.1","77.1","-159.5","-112.4","-137.5","158","0","0","0","-152.9","0","71.5","-120.6","-44.8"
"1558525946310","05/22/19  11:52:26.310   ","10.48","-135.6","4.491","21.8","4.6","1.764","100","10.72","18.43","0.29","3.23","0.27","0.84","0.46","0.84","0","0","0","0.79","0","0.41","0","0.22","-135.9","76.6","-134.5","-127.6","74.9","61.6","-113.3","-159.3","155","0","0","0","-155.8","0","69.1","-120.7","-54.2"
"1558525947538","05/22/19  11:52:27.538   ","10.55","-136.5","4.403","23.4","4.6","1.787","100","8.18","18.96","1.25","3.95","1.24","1.01","0.49","0.54","0","0","0","0.98","0","0.26","0","0.26","-135.7","142.7","-133.2","-39.3","76.5","-147.8","-163.2","-105.5","-178.4","0","0","0","-168.6","0","84.3","-120.6","0"
"1558525948328","05/22/19  11:52:28.328   ","10.56","-136.2","4.408","21.4","4.5","1.838","100","7.91","19.47","1.11","4.18","1.18","1.04","0.61","0.67","0","0","0.23","0.89","0","0.28","0","0.29","-135.8","-151.2","-128.9","6","73.3","-137.3","-133.3","-48.3","-169.4","0","0","140.7","-176.9","0","90.6","-120.7","-84.4"
"1558525949586","05/22/19  11:52:29.586   ","10.49","-135.3","4.407","22","4.9","1.703","100","10.5","18.31","1.62","3.75","0.55","0.87","0.48","0.83","0","0","0","0.82","0","0.43","0","0.24","-135.9","-70.7","-132.1","-5.5","76.5","-62.6","-129.2","22.3","162","0","0","0","-159.3","0","68.7","-120.7","-52.8"
"1558525950298","05/22/19  11:52:30.298   ","10.63","-135.8","4.402","22.6","4.7","1.811","100","11.67","19.06","1.18","3.84","0.94","1.06","0.38","1.02","0.25","0","0","0.7","0","0.45","0","0.27","-136.2","-22.7","-131.7","-10.5","81.7","-7.8","-155.7","66.1","-174.7","-78.8","0","0","-167.4","0","89.9","-120.6","-56.7"
"1558525951606","05/22/19  11:52:31.606   ","10.57","-136","4.455","22","4.6","1.802","100","12.09","18.34","0.7","3.43","0.57","1.05","0.5","0.59","0.22","0","0","0.87","0","0.33","0","0.23","-136.7","44.6","-132.1","-45.4","75.7","29.5","-127.8","173.7","165.4","-119.5","0","0","-167.9","0","71.2","-120.7","-59.6"
