"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558527732466","05/22/19  12:22:12.466   ","0.79","-155.8","0.247","22.8","0.4","0.225","100","2.76","7.38","0.51","13.84","0.54","6.56","0.35","11.2","0.35","7.32","0.27","6.12","0.31","2.87","0","1.44","-155.5","-118.3","-86.9","30.9","62.5","141","75.8","142.6","-110.6","179.8","-159.6","-7.8","-165.7","-132.6","152.7","-120.4","75.6"
"1558527733642","05/22/19  12:22:13.642   ","0.79","-155.3","0.246","22.8","0.4","0.225","100","1.66","7.81","0.6","13.71","0.86","6.83","0.39","10.96","0.67","6.34","0.55","6.25","0.54","2.92","0.33","1.93","-155.8","-83.5","-94.2","94","62.4","102.7","73.2","-31.9","-111.7","-122.2","-156.8","169.6","-166.4","130.4","153.6","-120.4","54.4"
"1558527734485","05/22/19  12:22:14.485   ","0.78","-155.5","0.247","22.9","0.4","0.226","100","2.02","7","0.46","13.75","0.46","6.84","0.24","11.47","0","6.97","0.31","6.09","0","2.99","0","1.42","-155.4","158.8","-93.3","-43.2","63.5","140","73.3","49.3","-111.3","0","-154.8","-0.4","-171.6","0","153.3","-120.5","64.6"
"1558527735643","05/22/19  12:22:15.643   ","0.79","-155.6","0.247","22.9","0.4","0.226","100","3.37","7.72","0.26","13.6","0.66","6.61","0.46","11.04","0.54","6.79","0","6.2","0","3.3","0","1.71","-155.5","-164.2","-91.4","-20.2","62","83.6","74.6","48.5","-112","-95","-158","0","-167.6","0","159.5","-120.5","56.9"
"1558527736481","05/22/19  12:22:16.481   ","0.79","-155.7","0.249","23.1","0.4","0.227","100","2.84","7.46","1","13.93","1.32","6.76","0.82","11.22","1.08","7.17","0.65","6.17","0.58","3.1","0.32","1.48","-155.6","-106.1","-95.3","97","62.6","93.6","74.5","-23.3","-110","-90.7","-155.6","-118.3","-165.3","-180","157","-120.5","79.5"
"1558527737662","05/22/19  12:22:17.662   ","0.8","-155.7","0.246","23.1","0.4","0.226","100","0.6","7.76","0.35","13.81","0.58","6.78","0","11.78","0.45","6.22","0.37","6.19","0.21","2.87","0","1.62","-155.7","-71.4","-93","28.9","62.6","92.9","74","0","-109.9","-143.2","-156.5","0","-169.4","136.6","149.6","-120.4","75"
"1558527738448","05/22/19  12:22:18.448   ","0.78","-155.3","0.249","23.4","0.4","0.224","100","4.14","8.75","0.49","12.17","1.52","6.54","0.99","10.11","1.13","5.35","0.4","5.02","0.79","2.98","0.48","1.6","-155.1","-173.6","-94.4","-24.2","62.6","88.2","76.4","35.2","-111","-80.6","-158.5","0","-169","0","149.3","-120.5","60.2"
"1558527739633","05/22/19  12:22:19.633   ","0.78","-155.5","0.248","22.7","0.4","0.224","100","3.29","7.92","0.66","13.71","0.44","6.85","0.48","10.65","0.49","6.85","0.34","6.04","0.32","2.92","0.3","1.57","-155.3","-145.3","-91.5","5.3","63","106.9","74.9","34.1","-109.9","-120.4","-163.3","53","-168.7","122.9","160","-120.5","71.8"
"1558527740447","05/22/19  12:22:20.447   ","0.78","-155.2","0.248","23.1","0.4","0.225","100","1.16","8.11","0","13.93","0.82","7.17","0.27","11.21","0.45","6.71","0.4","6.09","0.42","3.23","0.27","1.8","-155.4","-73.8","-93.7","0","62.7","126.2","75.7","98.4","-109.9","-147","-155","-73","-170","-137.6","148.2","-120.5","63.4"
"1558527741698","05/22/19  12:22:21.698   ","0.79","-155.4","0.247","22.9","0.4","0.225","100","0.7","7.87","0","13.62","1.18","6.71","1.01","10.88","0.49","6.41","0.22","6.1","0.47","3.1","0.34","1.78","-155.4","-152.8","-86.7","129.8","61.2","71.9","76.9","-20.4","-109.7","-105.5","-159.8","179.1","-169.2","142.3","152.3","-120.5","71.9"
"1558527742481","05/22/19  12:22:22.481   ","0.79","-155.3","0.249","23.2","0.4","0.223","100","2.57","7.97","1.17","13.73","0.45","6.66","0.26","10.71","0.38","6.91","0.43","6.1","0.39","3.13","0","1.65","-155.1","-161.9","-90.7","-35.9","61.7","142.3","78.8","94.6","-111.9","79.8","-159","30","-172.3","0","154.4","-120.5","57.9"
"1558527743739","05/22/19  12:22:23.739   ","0.78","-155.6","0.248","23","0.4","0.224","100","3.77","7.71","0.77","13.85","0.72","7.15","0.75","11.63","0.96","6.97","0","6.38","0.57","3.18","0.31","2.12","-155.3","-141.6","-92.1","-6.4","62.2","153.8","74","0","-110.1","171.9","-155.6","0","-168.6","0","154.2","-120.5","67.3"
"1558527744553","05/22/19  12:22:24.553   ","0.78","-155.3","0.246","22.9","0.4","0.225","100","1.93","7.99","0.58","13.7","0.57","7.03","0.42","11.07","0.36","6.85","0.31","6.06","0.23","2.97","0.32","1.73","-155.2","5.7","-90.7","-36","62.6","-131.6","77.2","155.8","-107.1","173.8","-155.4","1.4","-173.2","-60","151.3","-120.5","67.7"
