"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558525068279","05/22/19  11:37:48.279   ","5.52","-149.1","2.973","17.6","1.9","1.742","100","17.18","2.61","1.13","0.79","2.26","1.02","0.69","1.48","0.23","0.93","0.21","1.05","0.27","0.37","0","0.22","-149.6","39.5","-64.3","-125.8","-156.8","50.8","13.9","158.2","-109","-106.4","-146.5","-88.4","163.4","96.9","159.6","-120.6","52.6"
"1558525069513","05/22/19  11:37:49.513   ","5.52","-149.4","2.97","17.8","2","1.697","100","16.82","2.14","1.18","0.88","0.56","1.8","1.03","1.57","0.31","1.19","0.33","0.93","0.34","0.55","0","0.48","-149.9","-97.7","147.7","9.6","-98.6","-96.9","11.8","20.6","-117.8","0","-160.4","0","-176.3","-58","158.9","-120.6","45.8"
"1558525070298","05/22/19  11:37:50.298   ","5.52","-149","2.959","17","1.9","1.74","100","16.58","2.16","1.07","1.02","1.85","0.97","0.98","1.4","0","0.94","0","1.05","0","0.39","0","0.29","-149.4","-6.1","-106.4","-143.4","-101.3","11.5","9.1","92.9","-127.5","-66.5","-147.6","-132.3","163.5","0","150.6","-120.5","69.4"
"1558525071532","05/22/19  11:37:51.532   ","5.53","-149.1","2.973","18.1","1.9","1.695","100","16.97","1.41","0.91","0.87","0.94","1.16","0.92","1.04","0","1","0.2","0.72","0","0.31","0","0.35","-149.7","-84.7","153.2","-1.2","-106","-61","10.5","28.5","-128.9","0","-156.1","-140.4","175.1","0","128.5","-120.4","40.9"
"1558525072269","05/22/19  11:37:52.269   ","5.49","-148.9","2.929","17.4","1.9","1.712","100","17.11","1.38","1.08","1.04","1.38","1.07","1.1","1.21","0","0.97","0.22","1.04","0","0.31","0","0.31","-149.6","61.9","-39.4","-108.4","-101.1","64.8","7.5","175.1","-114","0","-146.8","-4.8","175.4","0","169.1","-120.5","25.7"
"1558525073566","05/22/19  11:37:53.566   ","5.46","-149.2","2.969","17.2","1.9","1.682","100","16.69","1.75","0.99","0.81","1.11","1.05","0.97","1.13","0","0.92","0","0.65","0","0.33","0","0.38","-150.4","-131.2","-68.8","69.6","-105.3","-133.5","31.4","-18.6","-102.2","0","-157.7","0","178.1","0","163","-120.5","39.3"
"1558525074318","05/22/19  11:37:54.318   ","5.54","-149.1","2.955","17.2","1.9","1.737","100","17.31","2.98","0.99","0.48","2.13","1.08","0.85","1.55","0","0.92","0.3","0.97","0","0.44","0","0.3","-149.4","18.9","-82.9","-129.5","133.1","34.1","-9.2","142.4","-117.6","0","-148.4","-99.3","162.8","0","172.1","-120.5","58.7"
"1558525075614","05/22/19  11:37:55.614   ","5.51","-149.5","2.987","17.5","1.9","1.675","100","16.8","0","0.89","1.23","1.31","0.8","1.09","1.27","0","0.95","0.2","0.84","0","0.35","0","0.32","-150.3","-115.1","0","61.7","-92.6","-124.2","9.5","-9.8","-107.9","0","-159.2","174.2","171.7","0","155.3","-120.5","42.7"
"1558525076349","05/22/19  11:37:56.349   ","5.53","-149.3","2.94","17.6","1.9","1.75","100","17.21","2.62","1.02","0.58","2.1","1.04","0.95","1.53","0","0.95","0","0.99","0.22","0.42","0","0.34","-149.5","35.1","-70.8","-122.1","-172.4","44.8","6.8","156.7","-109.2","0","-147.9","0","159.8","60.9","168.2","-120.5","61.4"
"1558525077650","05/22/19  11:37:57.650   ","5.46","-149.2","2.962","17.5","1.9","1.669","100","16.97","0.76","0.81","1.07","0.94","1.03","1.04","0.99","0","0.93","0","0.84","0","0.31","0","0.33","-150.1","-157.4","-89","63.3","-151.1","-142","19.2","-49.3","-110.8","0","-163.2","0","167.2","0","154","-120.6","34.9"
