"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558522570389","05/22/19  10:56:10.389   ","11.71","-130.5","2.713","6","1.4","0.589","100","0.28","3.74","0","2.49","0","1.02","0","3.55","0","0.99","0","0.38","0","0","0","0.7","-130.6","-164.6","-50.8","0","-3.8","0","23.6","-32.3","-98.2","0","-149.4","0","132","0","0","-120.4","-175.6"
"1558522571455","05/22/19  10:56:11.455   ","11.71","-130.4","2.718","6","1.4","0.591","100","0.28","3.84","0","2.47","0","0.99","0","3.41","0","0.96","0","0.52","0","0","0","0.64","-130.5","-132.7","-50.1","0","-3.8","0","25.4","0","-97.3","0","-148","0","118.3","0","0","-120.4","-179.5"
"1558522572398","05/22/19  10:56:12.398   ","11.71","-130.5","2.712","6","1.4","0.59","100","0","3.79","0","2.42","0","1.02","0","3.46","0","0.98","0","0.37","0","0","0","0.73","-130.5","0","-49.9","0","-4.5","0","24.2","0","-96.2","0","-149.2","0","117.3","0","0","-120.5","168.9"
"1558522573467","05/22/19  10:56:13.467   ","11.71","-130.6","2.713","5.9","1.4","0.591","100","0","3.73","0","2.44","0","1","0","3.49","0","0.97","0","0.54","0","0","0","0.66","-130.5","0","-50.2","0","-4.3","0","28.8","0","-98.3","0","-149.3","0","125.5","0","0","-120.5","177.8"
"1558522574447","05/22/19  10:56:14.447   ","11.71","-130.5","2.712","6","1.4","0.587","100","0","3.8","0","2.43","0","1.02","0","3.53","0","0.91","0","0.49","0","0","0","0.73","-130.5","0","-50","0","-2.7","0","28.9","0","-97.9","0","-149.4","0","132","0","-157.5","-120.4","178.1"
"1558522575484","05/22/19  10:56:15.484   ","11.71","-130.5","2.714","6","1.4","0.589","100","0","3.77","0","2.43","0","1","0","3.52","0","0.97","0","0.38","0","0","0","0.72","-130.6","0","-48.7","0","-3.3","0","26.6","0","-98.3","0","-150.3","0","132.5","0","-134.7","-120.5","-178.1"
"1558522576510","05/22/19  10:56:16.510   ","11.71","-130.5","2.715","6","1.4","0.586","100","0","3.78","0","2.4","0","1.08","0","3.55","0","0.87","0","0.47","0","0","0","0.67","-130.5","0","-50.6","0","-2.4","0","23.8","0","-97.8","0","-149.5","0","128.2","0","0","-120.4","-172.2"
"1558522577537","05/22/19  10:56:17.537   ","11.71","-130.4","2.711","6","1.4","0.589","100","0","3.74","0","2.48","0","1.06","0","3.48","0","0.98","0","0.35","0","0","0","0.82","-130.5","0","-49.8","0","-3.3","0","23.5","0","-97.5","0","-148.8","0","138.8","0","0","-120.4","-172.8"
"1558522578550","05/22/19  10:56:18.550   ","11.71","-130.5","2.713","6","1.4","0.589","100","0","3.78","0","2.47","0","1.02","0","3.46","0","0.92","0","0.44","0","0","0","0.7","-130.4","-140.8","-49.9","0","-2.1","0","24.5","0","-97.1","0","-149.5","0","124.2","0","0","-120.3","175.9"
"1558522579565","05/22/19  10:56:19.565   ","11.71","-130.4","2.711","6","1.4","0.589","100","0","3.75","0","2.5","0","1.04","0","3.45","0","0.97","0","0.48","0","0.23","0","0.67","-130.4","0","-49.7","0","-2.2","0","24.7","0","-97.4","0","-147.8","0","127.6","0","0","-120.3","177.7"
"1558522580543","05/22/19  10:56:20.543   ","11.71","-130.5","2.71","5.9","1.4","0.587","100","0","3.75","0","2.49","0","1.01","0","3.5","0","1.02","0","0.31","0","0","0","0.72","-130.4","0","-50","0","-1.6","0","25.8","0","-97.3","0","-149.3","0","135.3","0","-140.6","-120.3","179.9"
"1558522581613","05/22/19  10:56:21.613   ","11.71","-130.5","2.713","6","1.4","0.59","100","0","3.73","0","2.46","0","1.03","0","3.56","0","0.97","0","0.47","0","0","0","0.67","-130.5","0","-50.3","0","-2.2","0","29.5","0","-99.8","0","-150.5","0","143","0","-126.1","-120.4","-171.6"
"1558522582616","05/22/19  10:56:22.616   ","11.71","-130.5","2.714","6","1.4","0.588","100","0.23","3.77","0","2.47","0","1.1","0","3.48","0","0.95","0","0.51","0","0","0","0.75","-130.4","-152.1","-49.8","0","-1.7","0","25.5","0","-95.9","0","-151.5","0","129.1","0","-143.9","-120.4","179.2"
"1558522583626","05/22/19  10:56:23.626   ","11.71","-130.4","2.712","6","1.4","0.589","100","0","3.75","0","2.49","0","1.07","0","3.47","0","0.92","0","0.53","0","0.21","0","0.65","-130.4","0","-50.1","0","-2.3","0","22.4","0","-96.3","0","-149.8","0","119.6","0","-152.7","-120.3","-170.2"
"1558522584624","05/22/19  10:56:24.624   ","11.71","-130.5","2.713","6","1.4","0.59","100","0","3.73","0","2.45","0","1.06","0","3.48","0","0.96","0","0.49","0","0","0","0.74","-130.4","0","-48.9","0","-1.8","0","24.6","0","-97.5","0","-149.7","0","123.2","0","-148.2","-120.3","-177"
"1558522585672","05/22/19  10:56:25.672   ","11.6","-130.3","2.684","6","1.4","0.577","100","0","3.73","0","2.78","0","1.22","0.21","3.09","0","1.02","0","0.78","0","0.3","0","0.72","-130.4","0","-50.5","0","-1.4","0","21.7","149.9","-99.5","0","-162","0","137.5","0","-145.3","-120.4","-179"
"1558522586657","05/22/19  10:56:26.657   ","11.69","-130.5","2.699","6.1","1.4","0.582","100","0.36","3.7","0","2.56","0","1.18","0","3.59","0","0.93","0","0.36","0","0","0","0.7","-130.4","-114","-49.4","0","2.1","0","33.2","0","-101.4","0","-156","0","132.2","0","0","-120.4","-172"
