"DoubleTime","StringTime","I1 Mag","I1 Ang","kW","I1 THD","I1 TDD","kvar","I1 %HD01","I1 %HD02","I1 %HD03","I1 %HD04","I1 %HD05","I1 %HD06","I1 %HD07","I1 %HD08","I1 %HD09","I1 %HD10","I1 %HD11","I1 %HD12","I1 %HD13","I1 %HD14","I1 %HD15","I1 %HD16","I1 %HD17","I1 H01 ANG","I1 H02 ANG","I1 H03 ANG","I1 H04 ANG","I1 H05 ANG","I1 H06 ANG","I1 H07 ANG","I1 H08 ANG","I1 H09 ANG","I1 H10 ANG","I1 H11 ANG","I1 H12 ANG","I1 H13 ANG","I1 H14 ANG","I1 H15 ANG","V1 Ang","I1 H17 ANG"
"1558523480622","05/22/19  11:11:20.622   ","6.5","-22.6","3.041","11","1.4","1.766","100","10.03","4.56","0.44","1.54","1.25","0.55","0.39","2.19","0","0.4","0","0.3","0","0","0","0.78","-22.3","61.2","-50.1","-131.6","170.9","-149.9","108.4","-169.8","-80.1","0","102.7","0","171.2","0","0","0","85.4"
"1558523481666","05/22/19  11:11:21.666   ","6.55","-22.8","3.063","11","1.5","1.737","100","10.4","4.17","0.55","1.4","1.07","0.52","0.45","2.06","0","0.25","0","0.44","0","0","0","0.71","-22.3","-138.9","-47.2","83.4","166.2","16.6","110.4","-8.5","-80.6","0","121.7","0","163.6","0","0","0","87.1"
"1558523482332","05/22/19  11:11:22.332   ","6.62","-23.5","3.066","11","1.4","1.742","100","10.27","4.41","0.37","1.42","1.16","0.56","0.45","2.13","0","0.39","0","0.36","0","0","0","0.86","-22.5","-167.1","-44.6","116","154.5","-10","118.4","-36.4","-81.1","0","127.2","0","146.7","0","0","0","96.7"
"1558523483472","05/22/19  11:11:23.472   ","6.61","-23.5","3.076","11","1.4","1.819","100","9.69","2.78","1.09","1.47","0.69","0.93","0.35","1.85","0","0.27","0","0.23","0","0","0","0.97","-23.8","-49.9","-28.2","-90.7","163.1","48.4","67.6","23.6","-75","0","0","0","0","0","0","0","94.5"
"1558523484236","05/22/19  11:11:24.236   ","6.63","-23.6","3.078","11.3","1.5","1.75","100","10.43","4.31","0.37","1.35","1.16","0.6","0.41","2.09","0","0.3","0","0.29","0","0.2","0","0.92","-22.5","-128.3","-46.8","51.9","162.3","18.4","107.6","4.7","-81.2","0","111.5","0","178","0","-85.6","0","100.6"
"1558523485458","05/22/19  11:11:25.458   ","6.61","-23.4","3.077","11.7","1.4","1.812","100","9.85","2.7","1.09","1.32","0.67","1.03","0.26","1.72","0","0.43","0","0.28","0","0","0","0.82","-23.8","-59","-30.1","-86","157.3","43.3","53.5","5.8","-72.6","0","127.9","0","0","0","0","0","95.4"
"1558523486339","05/22/19  11:11:26.339   ","6.65","-23.7","3.078","11.7","1.5","1.733","100","10.3","4.18","0.47","1.44","1.08","0.52","0.38","2.06","0","0.25","0","0.35","0","0","0","0.79","-22.7","179.1","-43.1","121.9","150.7","-32.7","125.7","-56.4","-78.8","0","127.2","0","151","0","0","0","97.5"
"1558523487466","05/22/19  11:11:27.466   ","6.59","-23.2","3.101","10.6","1.4","1.836","100","10.16","2.73","1.17","1.23","0.66","0.93","0","1.83","0","0.39","0","0","0","0.24","0","0.73","-23.7","-75.6","-38","-23.8","150.7","38.8","81.4","30.3","-72.6","0","110.9","0","-163.9","0","0","0","100.3"
"1558523488210","05/22/19  11:11:28.210   ","6.64","-23.8","3.092","11.8","1.6","1.736","100","10.12","3.67","0.69","1.5","0.97","0.55","0.42","1.98","0","0.28","0","0.28","0","0.25","0","0.7","-22.1","-155.8","-46.4","106.8","163.1","1.3","112","-28.8","-81.5","0","119.6","0","177.3","0","-104.5","0","103.8"
"1558523489459","05/22/19  11:11:29.459   ","6.57","-22.4","3.118","10.3","1.4","1.959","100","11.06","5.05","1.02","1.1","1.03","0.57","0.29","1.84","0","0","0","0.29","0","0.27","0","0.61","-26.7","-97.1","-40.3","-2.4","160.6","40.2","94.8","26.8","-77","0","105.3","0","-176.7","0","-82.9","0","103.2"
"1558523490219","05/22/19  11:11:30.219   ","6.93","-26.8","3.121","11.2","1.5","1.888","100","9.48","3.72","0.99","1.24","0.65","0.6","0.36","1.68","0","0.35","0","0.2","0","0.27","0","0.7","-26.2","-179.4","-43.2","122.8","148.4","-28.5","120.5","-50.1","-80","0","122.9","0","160","0","-81.6","0","93.8"
"1558523491480","05/22/19  11:11:31.480   ","6.93","-25.4","3.15","10.7","1.5","1.871","100","9.6","4.09","0.54","1.45","1.03","0.47","0.48","1.88","0","0.38","0","0.2","0","0.21","0","0.7","-25.9","-125.6","-44.7","54.5","161.9","23.2","100.5","5.3","-81.2","0","105.3","0","171","0","0","0","98.4"
"1558523492338","05/22/19  11:11:32.338   ","6.59","-22.4","3.104","11.2","1.5","1.804","100","10.2","3.37","0.97","0.96","0.45","0.85","0.26","1.86","0","0.3","0","0","0","0.3","0","0.67","-23.2","105.4","-41","158.9","152.3","-134","54.6","-144","-72.1","0","121.4","0","-154.2","0","-86.7","0","90.3"
"1558523493478","05/22/19  11:11:33.478   ","6.67","-23","3.117","10.8","1.4","1.742","100","10.47","4.49","0.37","1.42","1.28","0.57","0.48","2.11","0","0.35","0","0.32","0","0","0","0.78","-22.1","-159.1","-45.7","113.8","160.1","2.7","114","-27.6","-81.6","0","121.5","0","165.5","0","0","0","95.4"
"1558523494339","05/22/19  11:11:34.339   ","6.65","-22","3.114","11","1.5","1.803","100","9.46","4.24","0.61","1.89","1.16","0.48","0.46","2.06","0","0.39","0","0.33","0","0.23","0","0.72","-22","66.5","-49.2","-143.5","172.1","-144.7","100.5","-153.3","-77.9","0","124","140.2","-176.3","0","-88.7","0","101.3"
