DoubleTime,StringTime,V1,V1:1,V2,I1 %HD03,I1 %HD05,I1 %HD07,I1,I2,I3,I1 Ang,I2 Ang,I3 Ang,kW L1,kW L2,kW L3,kvar L1,kvar L2,kvar L3,PF L1,PF L2,PF L3,I1 THD,I2 THD,I3 THD,I2 %HD03,I2 %HD05,I2 %HD07,I PSEQ,I NSEQ,I ZSEQ,I1 TDD,I2 TDD,I3 TDD,I1 KF,I2 KF,I3 KF,I3 %HD03,I3 %HD05,I3 %HD07,In
1.58733E+12,04/19/20  21:37:07.440,230,230,230,31.06,9.82,6.31,3,2,3,-3.9,128.2,-116.3,1,0,1,0,0,0,0.998,-0.99,-0.998,36.7,38.2,16.4,25.55,21.29,12.9,0,3,1,2.2,1.4,1.2,6,5.2,2,11.18,9.2,3.45,2
1.58733E+12,04/19/20  21:37:10.494,230,230,230,30.72,9.61,6.22,3,2,3,-3.7,128,-116.3,1,0,1,0,0,0,0.997,-0.99,-0.998,36.7,38,18.2,25.17,21.25,12.92,0,3,1,2.2,1.4,1.2,5.8,5.3,1.9,10.3,8.08,3.68,2
1.58733E+12,04/19/20  21:37:13.504,230,230,230,31,9.83,6.18,3,2,3,-3.8,127.9,-116.4,1,0,1,0,0,0,0.997,-0.99,-0.998,35.8,37.7,18.5,24.68,21.41,12.76,0,3,1,2.2,1.4,1,5.8,5.3,2,9.99,8.42,3.75,2
1.58733E+12,04/19/20  21:37:16.418,230,230,230,30.8,9.76,6.14,3,2,3,-3.8,128.2,-116.5,1,1,1,0,0,0,0.997,-0.987,-0.998,36.3,30.5,18.3,24.09,14.09,10.99,0,3,1,2.2,1.2,1.2,5.7,4.7,2,9.79,8.28,3.8,2
1.58733E+12,04/19/20  21:37:19.422,230,230,230,30.87,9.83,6.13,3,2,3,-3.7,128.1,-116.4,1,0,1,0,0,0,0.998,-0.99,-0.998,36.3,37.9,18.1,25.43,21.26,12.67,0,3,1,2.2,1.4,1,5.7,5.3,2,9.93,8.17,3.63,2
1.58733E+12,04/19/20  21:37:22.436,230,230,230,30.69,10.53,5.09,3,2,3,-5.1,127.9,-116.6,1,0,1,0,0,0,0.996,-0.99,-0.997,36.7,37.6,16.2,25.22,21.12,12.69,0,3,1,2.2,1.4,1,5.9,5.2,2,10.72,8.11,3.47,2
1.58733E+12,04/19/20  21:37:25.430,230,230,230,30.68,10.23,4.86,3,2,3,-5,127.9,-116.3,1,0,1,0,0,0,0.996,-0.99,-0.997,36.4,37.4,16,24.75,20.93,12.78,0,3,1,2.2,1.4,1,5.9,5.2,1.9,11.48,8.92,3.32,2
1.58733E+12,04/19/20  21:37:28.424,230,230,230,30.73,10.43,4.98,3,2,3,-4.9,128.2,-115.9,1,0,1,0,0,0,0.996,-0.99,-0.998,36.4,38,16.1,24.74,20.92,12.59,0,3,1,2.2,1.4,1.2,5.7,5.2,2.1,11.81,9.32,3.4,2
1.58733E+12,04/19/20  21:37:31.436,230,230,230,30.38,10.23,5.15,3,2,3,-4.8,128.1,-116.2,1,0,1,0,0,0,0.997,-0.99,-0.998,35.3,37.7,16.9,25.58,20.96,12.54,0,3,1,2.2,1.4,1.2,5.8,5.2,2,10.72,8.97,3.35,2
1.58733E+12,04/19/20  21:37:34.427,230,230,230,30.66,10.34,4.85,3,2,3,-4.7,128,-116.5,1,0,1,0,0,0,0.996,-0.99,-0.998,36,37.6,18.3,25.19,21.11,12.6,0,3,1,2.2,1.4,1.2,5.8,5.1,2,10.61,7.94,3.76,2
1.58733E+12,04/19/20  21:37:37.420,230,230,230,29.54,9.7,4.47,3,2,3,-4.4,127.9,-116.5,1,0,1,0,0,0,0.997,-0.99,-0.998,34.4,37.9,17.8,25.57,21.26,12.8,0,3,1,2.2,1.4,1,5.4,5.3,2,9.94,7.87,3.56,2
1.58733E+12,04/19/20  21:37:40.427,230,230,230,29.55,9.64,4.47,3,2,3,-4.4,127.8,-116.6,1,0,1,0,0,0,0.997,-0.99,-0.997,34.4,37.5,16.6,24.79,21.27,12.71,0,3,1,2.2,1.4,1,5.4,5.2,1.9,11.31,8.01,3.57,2
1.58733E+12,04/19/20  21:37:43.438,230,230,230,29.65,9.75,4.38,3,2,3,-4.4,128.2,-116.1,1,0,1,0,0,0,0.997,-0.989,-0.997,34.5,37.2,16.2,24.93,21.02,12.75,0,3,1,2.2,1.4,1,5.4,5.2,2,11.05,9.28,3.03,2
1.58733E+12,04/19/20  21:37:46.424,230,230,230,29.22,9.47,4.67,3,2,3,-4.3,127.9,-115.9,1,0,1,0,0,0,0.997,-0.989,-0.997,34.4,37.3,16.4,25.13,21.02,12.48,0,3,1,2.2,1.4,1.2,5.3,5,2,11.56,9.37,3.14,2
1.58733E+12,04/19/20  21:37:49.426,230,230,230,29.21,9.56,4.85,3,2,3,-4.2,128.1,-116.3,1,0,1,0,0,0,0.997,-0.989,-0.998,34.4,37,17,24.85,21.11,12.38,0,3,1,2.2,1.4,1.2,5.6,5,2,11.27,8.4,3.61,2
1.58733E+12,04/19/20  21:37:52.435,230,230,230,29.29,9.21,4.48,3,2,3,-4.2,127.9,-116.4,1,0,1,0,0,0,0.997,-0.989,-0.998,33.6,37.3,18.4,24.79,21.39,12.67,0,3,1,2.2,1.4,1.2,5.2,5.1,2,10.19,7.68,3.82,2
1.58733E+12,04/19/20  21:37:55.672,230,230,230,29.54,9.9,4.33,3,2,3,-4.2,127.9,-116.1,1,0,1,0,0,0,0.997,-0.99,-0.997,34.3,37.3,16,24.93,20.98,12.37,0,3,1,2.2,1.4,1,5,5.1,2.1,11.82,9.03,3.33,2
1.58733E+12,04/19/20  21:37:58.427,230,230,230,29.22,9.56,4.34,3,2,3,-4.3,127.9,-116.4,1,0,1,0,0,0,0.997,-0.99,-0.997,34.2,37.3,16.5,24.86,20.96,12.62,0,3,1,2.2,1.4,1,5.2,5.1,1.9,11.14,7.64,3.63,2
1.58733E+12,04/19/20  21:38:01.431,230,230,230,29.77,9.94,4.62,3,2,3,-4.5,127.9,-116,1,0,1,0,0,0,0.997,-0.99,-0.997,34.7,37.3,16,25.63,20.77,12.82,0,3,1,2.2,1.4,1,5.5,5.2,2,11.81,8.71,3.49,2
1.58733E+12,04/19/20  21:38:04.428,230,230,230,28.59,9.14,4.27,4,2,3,-3.7,128,-116.2,1,0,1,0,0,0,0.997,-0.99,-0.998,33,37.6,16.4,25.38,21.08,12.63,0,3,1,2.2,1.4,1.2,5.4,5.2,2,11.54,8.32,3.49,3
1.58733E+12,04/19/20  21:38:07.424,230,230,230,28.64,9.05,4.37,4,2,3,-3.7,127.5,-116.4,1,0,1,0,0,0,0.997,-0.989,-0.998,33.4,33.6,18.6,22.48,18.75,10.51,0,3,1,2.2,1.2,1.2,5.2,4.5,1.9,10.12,7.72,3.89,2
1.58733E+12,04/19/20  21:38:10.462,230,230,230,26.12,7.42,3.78,4,2,3,-3,128.1,-116.5,1,0,1,0,0,0,0.998,-0.99,-0.998,30,37.9,16.9,25.52,21.12,12.85,0,3,1,2.2,1.4,1,4.3,5.2,2,10.67,8.13,3.68,3
1.58733E+12,04/19/20  21:38:13.509,230,230,230,25.93,7.21,3.34,4,2,3,-2.6,128,-116.5,1,0,1,0,0,0,0.998,-0.99,-0.997,29.4,37.4,16.2,25.04,20.98,12.65,1,3,1,2.2,1.4,1,4.1,5.2,2,11.44,9.17,3.14,3
1.58733E+12,04/19/20  21:38:16.507,230,230,230,26.81,7.95,3.63,4,2,3,-3.2,128.1,-116.1,1,0,1,0,0,0,0.999,-0.99,-0.998,30.2,37.7,16.5,25.36,21.19,12.67,0,3,1,2.2,1.4,1.2,4.3,5.2,2,11.24,8.47,3.46,3
1.58733E+12,04/19/20  21:38:19.427,230,230,230,26.41,7.62,3.42,4,2,3,-2.9,127.9,-116.1,1,0,1,0,0,0,0.998,-0.99,-0.998,29.9,37.8,17.1,25.41,21.18,12.82,1,3,1,2.2,1.4,1.2,4.3,5.2,2,10.72,8.97,3.77,3
1.58733E+12,04/19/20  21:38:22.435,230,230,230,26.3,7.63,3.66,4,2,3,-3.1,128.1,-116.5,1,0,1,0,0,0,0.998,-0.989,-0.998,30.4,33.2,17.8,23.76,17.38,11.11,0,3,1,2.2,1.2,1,4.3,5.5,1.9,9.48,8.25,3.75,3
1.58733E+12,04/19/20  21:38:25.429,230,230,230,26.83,8.02,3.47,4,2,3,-3.1,128.2,-116.5,1,0,1,0,0,0,0.999,-0.99,-0.998,30.5,37.8,17.6,25.41,21.05,12.77,0,3,1,2.2,1.4,1,4.3,5.2,1.9,10.01,7.9,3.64,3
1.58733E+12,04/19/20  21:38:28.424,230,230,229,25.88,7.14,3.56,4,2,3,-3.2,128.1,-116.5,1,0,1,0,0,0,0.998,-0.99,-0.997,30.2,37.5,15.8,25.23,20.78,12.58,0,3,1,2.2,1.4,1,4.3,5.2,1.9,10.57,8.63,3.62,3
1.58733E+12,04/19/20  21:38:31.435,230,230,230,26.55,7.52,3.7,4,2,3,-3,128,-115.9,1,0,1,0,0,0,0.998,-0.99,-0.997,30.5,37.2,16,24.87,20.67,12.7,0,3,1,2.2,1.4,1,4.4,5.1,1.9,11.72,9.07,3.47,3
1.58733E+12,04/19/20  21:38:34.421,230,230,229,25.73,7.27,3.7,4,2,3,-3.1,128,-115.8,1,0,1,0,0,0,0.999,-0.99,-0.998,30.1,37.3,16.4,24.96,21.01,12.42,0,3,1,2.2,1.4,1.2,4.3,5.1,2,11.49,9.21,3.37,3
1.58733E+12,04/19/20  21:38:37.421,230,230,230,26.28,7.35,3.8,4,2,3,-2.7,128.1,-116.3,1,0,1,0,0,0,0.998,-0.989,-0.998,30.4,37.1,17.5,24.8,20.96,12.58,0,3,1,2.2,1.4,1.2,4.4,5.1,2,10.1,8.8,3.41,3
1.58733E+12,04/19/20  21:38:40.443,230,230,230,25.89,7.05,3.75,4,2,3,-3,128.1,-116.5,1,0,1,0,0,0,0.998,-0.99,-0.998,29.9,37.6,17.9,25.25,21.1,12.49,0,3,1,2.2,1.4,1,4.5,5,1.9,9.65,8.38,3.57,3
1.58733E+12,04/19/20  21:38:43.438,230,230,230,26.64,7.76,4.39,4,2,3,-3.2,128,-116.5,1,0,1,0,0,0,0.998,-0.989,-0.997,30.9,36.8,16.9,24.62,21.17,12.44,0,3,1,2.2,1.4,1,4.6,5,2,10.71,8.57,3.62,3
1.58733E+12,04/19/20  21:38:46.433,230,230,230,25.9,6.95,3.87,4,2,3,-3,128.3,-116,1,0,1,0,0,0,0.999,-0.989,-0.997,30.1,37.2,16.1,25.07,20.9,12.29,0,3,1,2.2,1.4,1,4.5,5.1,2,11.43,9.27,3.38,3
1.58733E+12,04/19/20  21:38:49.441,230,230,230,25.93,6.64,3.98,4,2,3,-2.9,128.1,-116,1,0,1,0,0,0,0.999,-0.99,-0.998,29.5,37.4,16.5,24.9,20.92,12.38,1,3,1,2.2,1.4,1.2,4.4,5.1,1.9,10.93,9.28,3.63,3
1.58733E+12,04/19/20  21:38:52.427,230,230,230,25.71,6.7,3.74,4,2,3,-3,128.2,-116.5,1,0,1,0,0,0,0.999,-0.99,-0.998,29.9,37.4,18.1,25.32,20.99,12.28,0,3,1,2.2,1.4,1.2,4.4,5.1,2,9.98,8.34,3.72,3
1.58733E+12,04/19/20  21:38:55.428,230,230,230,26.3,7.36,3.88,4,2,3,-3,128,-116.2,1,0,1,0,0,0,0.999,-0.99,-0.997,29.4,37.6,18.3,24.92,20.89,12.32,0,3,1,2.2,1.4,1,4.3,5.1,2,10.57,7.59,4.05,3
1.58733E+12,04/19/20  21:38:58.423,230,230,230,25.38,6.46,3.68,4,2,3,-2.8,128.3,-116.3,1,0,1,0,0,0,0.999,-0.99,-0.997,29.8,37.7,17,25.7,21.16,12.44,1,3,1,2.2,1.4,1,4.3,5.1,2,11.29,7.57,4.01,3
1.58733E+12,04/19/20  21:39:01.427,230,230,230,26.09,7.05,3.75,4,2,3,-2.8,128,-116,1,0,1,0,0,0,0.999,-0.99,-0.997,29.9,37.4,16.4,25.04,21.1,12.41,0,3,1,2.2,1.4,1,4.5,3.5,2,11.43,8.98,3.53,3
1.58733E+12,04/19/20  21:39:04.418,230,230,230,25.72,6.65,3.75,4,2,3,-2.7,128.2,-115.7,1,0,1,0,0,0,0.999,-0.99,-0.998,29.5,37.4,16.6,25.57,20.9,12.29,1,3,1,2.2,1.4,1.2,4.2,5.1,2,11.76,9.29,3.63,3
1.58733E+12,04/19/20  21:39:07.412,230,230,230,25.99,7.1,3.81,4,2,3,-2.8,128.6,-116.4,1,0,1,0,0,0,0.999,-0.989,-0.998,29.8,32.4,17.4,22.79,17.75,9.63,0,3,1,2.4,1.4,1.2,4.5,4.2,2,11.05,7.76,3.87,3
1.58733E+12,04/19/20  21:39:10.441,230,230,230,25.98,6.97,3.66,4,2,3,-2.9,128.8,-116.4,1,0,1,0,0,0,0.999,-0.988,-0.998,30,33.3,18,22.75,18.09,9.7,0,3,1,2.2,1.2,1,4.3,4.6,2,10.06,8.09,3.71,3
1.58733E+12,04/19/20  21:39:13.434,230,230,230,25.99,7.01,3.99,4,2,3,-3,128.4,-116.3,1,0,1,0,0,0,0.999,-0.99,-0.997,29.6,37,16.6,24.97,20.73,12.37,0,3,1,2.4,1.4,1,4.5,5,1.9,12.05,8.23,3.83,3
1.58733E+12,04/19/20  21:39:16.437,230,230,230,26.11,7.44,3.52,4,2,3,-3,127.7,-115.9,1,0,1,0,0,0,0.999,-0.987,-0.997,29.8,35,16.2,22.23,18.4,11.14,1,3,1,2.2,1.2,1.2,4.3,4.3,2,11.81,9.28,3.53,3
1.58733E+12,04/19/20  21:39:19.436,230,230,230,25.99,7.21,3.73,4,2,3,-2.8,128,-116.3,1,0,1,0,0,0,0.998,-0.989,-0.998,29.7,37.4,17.5,24.87,21.39,12.68,0,3,1,2.2,1.4,1.2,4.3,5.1,2,9.96,8.39,3.5,3
1.58733E+12,04/19/20  21:39:22.430,230,230,230,25.83,7.05,3.44,4,2,3,-2.9,128.1,-116.3,1,0,1,0,0,0,0.999,-0.989,-0.998,29.8,37.9,18.2,25.24,21.4,12.74,0,3,1,2.2,1.4,1,4.2,5,2,10.01,7.71,4.04,3
1.58733E+12,04/19/20  21:39:25.423,230,230,230,25.89,7.08,3.4,4,2,3,-2.8,128,-116.4,1,0,1,0,0,0,0.999,-0.989,-0.998,29.5,37.6,16.7,25.17,21.17,12.56,0,3,1,2.4,1.4,1,4.1,5.3,1.9,10.3,7.85,3.88,3
1.58733E+12,04/19/20  21:39:28.419,230,230,230,25.4,6.69,3.5,4,2,3,-2.6,128.2,-116.2,1,0,1,0,0,0,0.999,-0.989,-0.997,29.2,37.1,15.9,25.4,20.61,12.24,0,3,1,2.2,1.4,1,4.3,5.1,1.9,10.68,8.85,3.6,3
1.58733E+12,04/19/20  21:39:31.430,230,230,230,25.78,6.83,3.67,4,2,3,-2.8,128.1,-116,1,0,1,0,0,0,0.999,-0.989,-0.998,29.6,37.6,16,25.06,21.01,12.73,0,3,1,2.4,1.4,1.2,4.3,5,2,11.66,8.7,3.47,3
1.58733E+12,04/19/20  21:39:34.430,230,230,230,25.85,7.09,3.54,4,2,3,-2.8,128.3,-116,1,0,1,0,0,0,0.999,-0.99,-0.998,29.7,37.4,17.1,25.1,20.99,12.39,1,3,1,2.2,1.4,1.2,4.2,5.1,2.1,11.03,8.8,3.43,3
1.58733E+12,04/19/20  21:39:37.426,230,230,230,25.93,7.01,3.51,4,2,3,-2.6,128.2,-116.4,1,0,1,0,0,0,0.999,-0.99,-0.998,29.5,37.7,17.4,25.35,21.03,12.62,1,3,1,2.4,1.4,1.2,4.2,5,2,10.54,8.05,3.85,3
1.58733E+12,04/19/20  21:39:40.423,230,230,230,26.27,7.28,4.11,4,2,3,-3.2,128.2,-116.4,1,0,1,0,0,0,0.999,-0.99,-0.998,29.6,37.6,18.2,25.55,20.63,12.38,0,3,1,2.2,1.4,1.2,4.5,5.1,1.9,10.38,7.8,4.02,3
1.58733E+12,04/19/20  21:39:43.435,230,230,230,26.43,7.43,3.76,4,2,3,-3,128.2,-116.6,1,0,1,0,0,0,0.999,-0.99,-0.998,29.8,37,16.3,25,20.84,12.31,1,3,1,2.4,1.4,1,4.2,4.9,1.9,10.79,8.28,3.67,3
1.58733E+12,04/19/20  21:39:46.428,230,230,230,25.83,6.65,3.58,4,2,3,-2.8,128.1,-116.5,1,0,1,0,0,0,0.999,-0.99,-0.997,29.1,37.5,16.3,25.41,20.82,12.51,0,3,1,2.2,1.4,1,4.3,5.1,2,11.58,8.41,3.47,3
1.58733E+12,04/19/20  21:39:49.432,230,230,230,25.86,6.86,3.68,4,2,3,-2.6,128.1,-116.1,1,0,1,0,0,0,0.999,-0.991,-0.998,29.3,37.9,16.5,25.36,21.27,12.67,1,3,1,2.4,1.4,1.2,4.2,5.2,1.9,11.15,9.62,3.61,3
1.58733E+12,04/19/20  21:39:52.428,230,230,230,25.75,6.89,3.47,4,2,3,-2.8,128.1,-116.2,1,0,1,0,0,0,0.999,-0.99,-0.998,29.6,37.7,16.7,25.22,20.81,12.47,1,3,1,2.4,1.4,1.2,4.2,5.1,2,10.85,9.27,3.86,3
1.58733E+12,04/19/20  21:39:55.423,230,230,230,25.83,7.03,3.57,4,2,3,-2.5,128,-116.6,1,0,1,0,0,0,0.999,-0.99,-0.998,30,37.8,17.8,25.42,20.94,12.93,1,3,1,2.4,1.4,1.2,4.3,5.3,2,9.77,7.4,3.87,3
1.58733E+12,04/19/20  21:39:58.436,230,230,230,25.44,6.49,3.61,4,2,3,-2.8,127.9,-116.6,1,0,1,0,0,0,0.999,-0.99,-0.998,29.4,37.9,16.3,25.16,21.25,12.99,1,3,1,2.4,1.4,1,4.2,5.1,1.9,9.73,7.67,3.8,3
1.58733E+12,04/19/20  21:40:01.430,230,230,230,25.64,6.68,3.5,4,2,3,-2.7,128,-116.6,1,0,1,0,0,0,0.999,-0.99,-0.998,29.1,37.8,15.9,25.04,21.26,12.56,1,3,1,2.4,1.4,1,4.1,5.2,1.9,10.74,8.04,3.62,3
1.58733E+12,04/19/20  21:40:04.434,230,230,230,25.63,6.79,3.8,4,2,3,-2.7,128,-116.1,1,0,1,0,0,0,0.999,-0.99,-0.998,29.4,37.4,15.5,24.87,21,12.76,1,3,1,2.4,1.4,1,4.3,5.1,1.9,11.14,9.09,3.3,3
1.58733E+12,04/19/20  21:40:07.406,230,230,230,25.88,6.93,3.42,4,2,3,-2.7,128.1,-116,1,0,1,0,0,0,0.999,-0.99,-0.998,29.5,37.4,15.8,25.29,21.04,12.5,0,3,1,2.4,1.4,1,4.2,5.1,2,10.93,9.24,3.3,3
1.58733E+12,04/19/20  21:40:10.430,230,230,230,25.53,6.7,3.58,4,2,3,-2.6,128,-116.4,1,0,1,0,0,0,0.999,-0.99,-0.998,29.2,37.6,17,24.99,21.29,12.78,1,3,1,2.4,1.4,1.2,4.2,5.2,2,10.36,8.45,3.27,3
1.58733E+12,04/19/20  21:40:13.438,230,230,230,25.57,6.82,3.58,4,2,3,-2.8,128,-116.6,1,0,1,0,0,0,0.999,-0.99,-0.998,29.4,37.8,17.6,24.79,21.04,12.48,1,3,1,2.2,1.4,1.2,4.2,5,2,10.15,8,3.6,3
1.58733E+12,04/19/20  21:40:16.440,230,230,230,25.4,6.59,3.24,4,2,3,-2.7,128,-116.6,1,0,1,0,0,0,0.999,-0.989,-0.998,29.4,37.1,17.8,25,20.7,12.31,1,3,1,2.4,1.4,1,4,5.1,2,9.45,8.51,3.67,3
1.58733E+12,04/19/20  21:40:19.435,230,230,230,25.84,7.23,3.65,4,2,3,-2.9,142.8,-116.5,1,0,1,0,0,0,0.999,-0.88,-0.998,29.7,39.7,17.2,25.34,23.4,13.21,1,3,1,2.4,1.4,1,4.1,5.5,2,10.24,8.01,3.81,3
1.58733E+12,04/19/20  21:40:22.427,230,230,230,25.62,6.8,3.43,4,2,3,-3,146.5,-116.7,1,0,1,0,0,0,0.999,-0.893,-0.998,29.6,44.6,16.8,28.91,26.02,15.05,1,3,1,2.2,1.4,1,4.4,6.6,1.9,10.3,8.3,3.49,3
1.58733E+12,04/19/20  21:40:25.421,230,230,230,26.94,7.9,3.85,4,2,3,-3.6,146.5,-116.3,1,0,1,0,0,0,0.998,-0.893,-0.997,32,44.3,16.3,28.97,25.79,15.11,1,3,1,2.2,1.4,1,4.6,6.7,2,11.1,8.63,3.58,3
1.58733E+12,04/19/20  21:40:28.433,230,230,230,25.78,6.68,3.49,4,2,3,-2.7,146.5,-116.4,1,0,1,0,0,0,0.999,-0.89,-0.998,29.7,44.7,16,28.82,25.61,15.03,1,3,1,2.4,1.4,1.2,4.2,6.6,2,11.38,9.09,3.33,3
1.58733E+12,04/19/20  21:40:31.428,230,230,230,25.44,6.69,3.35,4,2,3,-2.6,146.5,-116.1,1,0,1,0,0,0,0.999,-0.892,-0.998,29.2,44.6,16.8,28.9,25.95,15.29,1,3,1,2.4,1.4,1.2,4,6.6,2,10.71,9.2,3.34,3
1.58733E+12,04/19/20  21:40:34.430,230,230,230,25.85,6.95,3.19,4,2,3,-2.6,146.5,-116.6,1,0,1,0,0,0,0.999,-0.894,-0.998,29.2,44.6,17,28.41,26.26,15.48,1,3,1,2.4,1.4,1.2,4.1,6.8,2,10.07,9.19,3.63,3
1.58733E+12,04/19/20  21:40:37.425,230,230,230,25.83,7.02,3.27,4,2,3,-2.8,146.6,-116.6,1,0,1,0,0,0,0.998,-0.892,-0.998,29.7,44.6,18.1,28.69,25.86,15.23,1,3,1,2.2,1.4,1.2,4.2,6.7,2,9.6,8.3,3.68,3
1.58733E+12,04/19/20  21:40:40.419,230,230,230,26.1,7.2,3.53,4,2,3,-2.8,146.4,-116.5,1,0,1,0,0,0,0.999,-0.894,-0.998,29.3,44.7,17.9,29,26.06,15.22,1,3,1,2.2,1.4,1,4.4,6.8,1.9,9.5,7.92,3.83,3
1.58733E+12,04/19/20  21:40:43.444,230,230,230,26.14,7.57,3.44,4,2,3,-3.1,146.4,-116.5,1,0,1,0,0,0,0.999,-0.893,-0.998,30.3,44.6,16.7,28.82,25.9,15.36,1,3,1,2.2,1.4,1,4.5,6.7,1.9,10.1,8.08,3.66,3
1.58733E+12,04/19/20  21:40:46.426,230,230,230,25.82,6.91,3.72,4,2,3,-2.8,146.4,-116.5,1,0,1,0,0,0,0.999,-0.892,-0.998,29.3,44.3,15.8,28.47,25.91,15.29,1,3,1,2.4,1.4,1,4.2,6.5,1.9,10.22,8.5,3.56,3
1.58733E+12,04/19/20  21:40:49.432,230,230,230,26.31,7.52,3.69,4,2,3,-3.1,146.5,-116.1,1,0,1,0,0,0,0.999,-0.894,-0.997,30,44.1,16,28.23,26.19,15.23,1,3,1,2.2,1.4,1.2,4.3,6.6,2,11.82,8.43,3.37,3
1.58733E+12,04/19/20  21:40:52.430,230,230,230,26.18,7.23,3.44,4,2,3,-2.9,146.4,-115.9,1,0,1,0,0,0,0.998,-0.893,-0.998,29.9,44.3,16.2,28.78,25.79,15.39,1,3,1,2.2,1.4,1.2,4.3,6.8,2,11.08,9.34,3.23,3
1.58733E+12,04/19/20  21:40:55.421,230,230,230,25.38,6.8,3.6,4,2,3,-2.9,146.2,-116,1,0,1,0,0,0,0.999,-0.892,-0.998,29.8,44.7,17.4,28.88,25.87,15.13,1,3,1,2.2,1.4,1.2,4.3,6.6,2,11.3,8.9,3.82,3
1.58733E+12,04/19/20  21:40:58.434,230,230,230,25.65,6.71,3.59,4,2,3,-2.7,146.5,-116.5,1,0,1,0,0,0,0.999,-0.891,-0.998,29.2,44.3,18.3,28.82,25.98,15.17,1,3,1,2.4,1.4,1.2,4.2,6.6,1.9,9.97,7.97,3.95,3
1.58733E+12,04/19/20  21:41:01.429,230,230,230,26.35,7.42,3.85,4,2,3,-3.1,146.2,-116.7,1,0,1,0,0,0,0.999,-0.893,-0.998,30.2,44.5,16.5,29.01,26.16,15.08,1,3,1,2.2,1.4,1,4.3,6.7,1.9,10.43,8.16,3.8,3
1.58733E+12,04/19/20  21:41:04.423,230,230,230,26.07,7.16,3.72,4,2,3,-3,146.4,-116.4,1,0,1,0,0,0,0.999,-0.893,-0.997,29.9,44.1,16.3,28.62,25.73,15,1,3,1,2.2,1.4,1,4.4,6.6,2,11.7,8.76,3.56,3
1.58733E+12,04/19/20  21:41:07.447,230,230,230,25.63,6.71,3.5,4,2,3,-2.5,146.6,-116.2,1,0,1,0,0,0,0.999,-0.895,-0.998,29.3,44.1,17.4,28.67,25.83,15.14,1,3,1,2.4,1.4,1.2,4.1,6.5,2,10.63,9.16,3.53,3
1.58733E+12,04/19/20  21:41:10.475,230,230,230,25.77,7.11,3.42,4,2,3,-2.9,146.4,-116.7,1,0,1,0,0,0,0.999,-0.893,-0.998,29.8,43.6,17.9,28.08,25.51,15.08,1,3,1,2.2,1.4,1,4.2,6.5,1.9,9.79,8.03,3.91,3
1.58733E+12,04/19/20  21:41:13.513,230,230,230,25.93,7.06,3.44,4,2,3,-3,146.5,-116.5,1,0,1,0,0,0,0.999,-0.894,-0.998,29.6,44.7,16.9,29.08,26.07,15.22,1,3,1,2.2,1.4,1,4,6.8,1.9,10.92,8.23,3.71,3
1.58733E+12,04/19/20  21:41:16.442,230,230,230,26.28,7.41,3.44,4,2,3,-3,146.5,-116.1,1,0,1,0,0,0,0.999,-0.892,-0.997,30.4,44.2,16.6,28.76,26.02,15.24,1,3,1,2.2,1.4,1,4.2,6.6,2,11.57,8.61,3.75,3
1.58733E+12,04/19/20  21:41:19.439,230,230,230,25.85,7.04,3.47,4,2,3,-2.9,148.1,-115.9,1,0,1,0,0,0,0.999,-0.879,-0.998,30,39.1,16.1,25.47,25.42,14.77,1,3,1,2.2,1.4,1.2,4.2,6.5,2,11.75,9.1,3.32,3
1.58733E+12,04/19/20  21:41:22.434,230,230,230,26.22,7.24,3.61,4,2,3,-2.9,147.8,-116.4,1,0,1,0,0,0,0.999,-0.88,-0.998,30.1,39.4,18.1,25.3,23.35,12.89,1,3,1,2.2,1.4,1.2,4.3,6.5,2.1,11.34,8.02,3.75,3
1.58733E+12,04/19/20  21:41:25.427,230,230,230,25.33,6.58,3.25,4,2,3,-3,146.5,-116.6,1,0,1,0,0,0,0.998,-0.891,-0.998,30,43.3,18.3,28.07,25.4,14.56,1,3,1,2.2,1.4,1.2,4.1,6.5,2,10.04,8.12,3.76,3
1.58733E+12,04/19/20  21:41:28.448,230,230,230,26.31,7.31,3.49,4,2,3,-3,146.7,-116.6,1,0,1,0,0,0,0.998,-0.892,-0.998,30.1,43.7,16.7,28.53,25.46,14.76,1,3,1,2.2,1.4,1,4.2,6.5,2,11.38,8.26,3.67,3
1.58733E+12,04/19/20  21:41:31.434,230,230,230,25.88,6.92,3.53,4,2,3,-2.9,146.5,-116.6,1,0,1,0,0,0,0.999,-0.892,-0.998,29.8,43.8,16,28.37,25.73,14.94,1,3,1,2.4,1.4,1.2,4.3,6.5,1.9,11.28,8.68,3.19,3
1.58733E+12,04/19/20  21:41:34.437,230,230,230,25.61,6.65,3.51,4,2,3,-2.9,146.6,-116.3,1,0,1,0,0,0,0.999,-0.889,-0.998,29.4,43.6,16.9,28.05,25.73,15.05,1,3,1,2.2,1.4,1.2,4.3,6.6,2,10.46,9.16,3.51,3
1.58733E+12,04/19/20  21:41:37.427,230,230,230,26.75,7.6,3.93,4,2,3,-3.1,146.8,-116.7,1,0,1,0,0,0,0.998,-0.893,-0.998,30.7,43.9,17.6,28.61,25.83,15.16,1,3,1,2.2,1.4,1.2,4.6,6.6,2,10,8.46,3.9,3
