"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","I2 H16 ANG","I2 H17 ANG"
"1555350409550","04/15/19  17:46:49.550   ","5.64","-145.8","3.588","20.2","2.3","1.89","100","19.43","2.38","1.62","3.15","1.85","1.22","0.67","0.83","0.24","0.36","0.22","0.2","0.31","0","0","0.23","-145.4","83.8","0","139.1","-112.1","85.2","21.2","-156.5","-19.3","-29.8","-102.1","-20.8","-170.8","0","0","0","0"
"1555350410547","04/15/19  17:46:50.547   ","5.65","-146.2","3.575","20.7","2.3","1.901","100","19.81","4.09","1.27","3.05","1.87","0.26","0.92","1.01","0.27","0.26","0","0.55","0","0","0","0.29","-145.6","-38.1","-108.7","-50.2","-129.2","-2.9","92.7","80.7","-113.8","0","-130.2","0","99.4","93.7","71.6","0","-4.2"
"1555350411554","04/15/19  17:46:51.554   ","5.64","-146.8","3.619","20.1","2.3","1.877","100","19.68","1.49","0.8","3.72","1.21","0.58","0.85","0.49","0","0.27","0","0.36","0","0.24","0","0.25","-146.4","-91.6","-125.7","-16.2","-120.8","-83.8","12.9","15.6","-6.9","0","-131.9","0","172.7","0","30.6","0","3.5"
"1555350412780","04/15/19  17:46:52.780   ","5.66","-146.2","3.577","20.9","2.2","1.927","100","19.72","4.41","1.36","3.21","2.01","0.23","0.76","1.01","0.29","0.23","0","0.56","0","0","0","0.29","-145.7","-45","-115.1","-48.2","-129.6","-7.9","80.4","71.5","-106.2","-131.4","-128.9","0","111.9","89","69.9","0","3.3"
"1555350413557","04/15/19  17:46:53.557   ","5.63","-145.8","3.586","20.4","2.3","1.871","100","19.5","0.91","1.17","3.15","1.28","1.11","0.71","0.58","0.22","0.38","0","0.32","0.2","0","0","0","-145.3","96.5","160","135.4","-115.6","101.6","35.4","-135.1","-6","-14.8","-95","0","-143.6","-164","0","0","0"
"1555350414541","04/15/19  17:46:54.541   ","5.63","-145.7","3.568","20.3","2.3","1.873","100","19.48","3.19","0.83","3.47","1.73","0","0.96","1.04","0.25","0.27","0","0.58","0","0","0","0.28","-145.6","-23.1","-96.3","-54.6","-123.8","0.1","137.7","100.7","-113","0","0","132.9","103","112.7","70.2","0","6.5"
"1555350415543","04/15/19  17:46:55.543   ","5.66","-146.6","3.579","20.2","2.2","1.946","100","19.64","4.73","0.9","3.46","1.95","0.78","0.79","0.97","0.22","0","0.29","0.5","0.24","0.34","0","0.44","-145.7","-12.6","-90.6","-72.3","-118.8","0.8","156.2","119.2","-105.8","-128.9","0","130.1","114.4","113.9","72.3","0","4.8"
"1555350416543","04/15/19  17:46:56.543   ","5.48","-144.8","3.614","19.5","2.3","1.803","100","19.8","2.72","0.85","3.46","1.77","0","0.96","1.05","0.25","0.32","0","0.6","0","0","0","0.3","-146.7","-129.3","-77.9","92.8","-120.3","-125.6","0","-14.6","-39.6","63.3","-131.8","0","159.3","0","0","0","6"
"1555350417333","04/15/19  17:46:57.333   ","5.6","-145.1","3.601","20.7","2.3","1.857","100","19.63","2.53","1.61","3.62","1.42","0.66","0.95","0.46","0.22","0.3","0","0.25","0.22","0.41","0","0.29","-146.8","-115.2","-88.4","75.8","-117.7","-116.4","-2.1","-4.7","-26.9","78.3","-131.5","0","170.1","0","0","0","16.7"
"1555350418533","04/15/19  17:46:58.533   ","5.55","-145.6","3.548","20.2","2.3","1.849","100","19.01","1.24","0","3.24","1.73","0.59","0.88","0.88","0.29","0.41","0","0.49","0","0","0","0.21","-145.7","70.2","-45.5","0","-108.3","66.5","9","-168.3","-30.8","-74.1","-121.5","0","-178.3","0","0","0","28.7"
