"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","I2 H16 ANG","I2 H17 ANG"
"1555424243356","04/16/19  14:17:23.356   ","4.22","-151.9","0.941","20.7","1.8","0.65","100","0.55","13.61","0.43","8.54","0.21","2.29","0","12.4","0","2.73","0","1.08","0","0.72","0","2.41","-152","-147.9","-56.9","1.7","-24.4","104.7","12.7","0","-56.8","0","-155.3","0","-79.3","0","-102.3","0","-165.6"
"1555424244340","04/16/19  14:17:24.340   ","4.22","-151.9","0.945","20.9","1.8","0.658","100","0.29","13.49","0.29","8.45","0.23","2.2","0","12.51","0","3.14","0","1.78","0","0.64","0","2.59","-152.1","-49.6","-57","-2.4","-22.2","118.5","8.3","0","-56.1","86.6","-152.2","0","-54.6","0","-112.9","0","-159"
"1555424245353","04/16/19  14:17:25.353   ","4.22","-152","0.94","20.8","1.7","0.654","100","0.37","13.44","0.31","8.46","0","2.26","0.27","12.48","0","3.12","0","1.8","0","0.8","0","2.58","-151.9","164.8","-56.7","-8.7","-21.9","0","12.2","-32.8","-55.8","0","-156.6","0","-64","0","-103.3","0","-159.9"
"1555424246334","04/16/19  14:17:26.334   ","4.22","-152","0.944","20.6","1.7","0.649","100","0.57","13.73","0.44","8.54","0","2.01","0","11.98","0","3.23","0.2","1.56","0","0.86","0","2.31","-151.9","-127.4","-55.8","-1.5","-22.3","130","17.2","0","-56.1","111.6","-154.1","0","-60.7","0","-81.1","0","-166.3"
"1555424247369","04/16/19  14:17:27.369   ","4.22","-151.9","0.942","20.7","1.8","0.655","100","0.21","13.41","0","8.36","0","2.29","0","12.61","0","3.04","0","1.87","0","0.66","0","2.29","-151.9","0","-57.7","-10.5","-22","0","8.9","0","-55.4","0","-151.5","0","-61.8","0","-114.8","0","-164.9"
"1555424248359","04/16/19  14:17:28.359   ","4.22","-152","0.938","21.2","1.8","0.651","100","0.59","13.44","0.33","8.74","0.2","1.81","0","12.68","0","3.42","0","2.01","0","0.33","0","2.42","-151.9","-168.1","-57.2","-5.4","-23","0","0.4","0","-55.2","94.2","-142.3","0","-77.4","0","-65.5","0","-165.3"
"1555424249359","04/16/19  14:17:29.359   ","4.22","-151.9","0.941","20.9","1.7","0.658","100","0.45","13.51","0.29","8.5","0","2.1","0","11.98","0","3.12","0","1.15","0","0.64","0","2.41","-151.9","-120.7","-56.5","4.6","-22.9","140.2","12.2","0","-56.3","0","-160.2","0","-77.8","0","-104.6","0","-166.9"
"1555424250351","04/16/19  14:17:30.351   ","4.23","-152.1","0.944","20.8","1.7","0.641","100","0","13.21","0","8.38","0.24","2.53","0.3","12.39","0","3.23","0","1.34","0","1.08","0","2.07","-151.8","0","-57.6","0","-21.5","96.1","11","-32.4","-56.2","0","-155.3","0","-63.3","0","-102.4","0","-175.6"
"1555424251367","04/16/19  14:17:31.367   ","4.21","-151.9","0.938","20.7","1.7","0.652","100","0.55","13.53","0.37","8.46","0","2.4","0","12.44","0.24","2.83","0","1.29","0","0.68","0","2.27","-152.1","-160.3","-57","-13.1","-24.4","136.4","10.8","0","-56","33","-161.3","0","-93","-12.8","-117.6","0","-175.5"
"1555424252360","04/16/19  14:17:32.360   ","4.21","-152","0.94","20.7","1.7","0.655","100","0.41","13.4","0.29","8.59","0.2","2.08","0","12.15","0","3.04","0","1.16","0","0.97","0","2.27","-152","-99.9","-56.8","-16","-24.8","138","10.9","0","-56.9","0","-154.7","0","-75.4","0","-107.4","0","-166.4"
