"DoubleTime","StringTime","I1 Mag","I1 Ang","kW","I1 THD","I1 TDD","kvar","I1 %HD01","I1 %HD02","I1 %HD03","I1 %HD04","I1 %HD05","I1 %HD06","I1 %HD07","I1 %HD08","I1 %HD09","I1 %HD10","I1 %HD11","I1 %HD12","I1 %HD13","I1 %HD14","I1 %HD15","I1 %HD16","I1 %HD17","I1 H01 ANG","I1 H02 ANG","I1 H03 ANG","I1 H04 ANG","I1 H05 ANG","I1 H06 ANG","I1 H07 ANG","I1 H08 ANG","I1 H09 ANG","I1 H10 ANG","I1 H11 ANG","I1 H12 ANG","I1 H13 ANG","I1 H14 ANG","I1 H15 ANG","I1 H16 ANG","I1 H17 ANG"
"1555351241746","04/15/19  18:00:41.746   ","6.26","-25.9","4.032","16.2","2","2.239","100","14.82","6.67","0.94","2.67","1.45","0.52","0.51","1.33","0","0.59","0","0.31","0","0.75","0","1.03","-23.3","-139.2","-67.7","102.2","171.1","19","110.5","-11.2","-95.1","0","132.3","0","-164.3","0","-90.7","0","102.9"
"1555351242217","04/15/19  18:00:42.217   ","6.24","-25.5","4.014","16.7","2.1","2.201","100","14.84","6.55","0.92","2.8","1.36","0.61","0.53","1.19","0","0.58","0","0.38","0","0.69","0.2","1.1","-25.7","-76.7","-52.7","-48.5","170.9","56.4","37","26.3","-84.1","0","130.2","0","-74.5","0","-90","-162.9","102.5"
"1555351243369","04/15/19  18:00:43.369   ","6.34","-26","4.033","16.5","2","2.253","100","14.36","2.86","1.38","2.12","1.23","0.54","0.7","1.12","0","0.78","0","0","0","0.54","0","1.02","-26.2","118.5","-33.8","96.5","172.4","-119.5","20.3","-126.1","-94","0","159.2","148","0","0","-70.8","0","94.9"
"1555351244222","04/15/19  18:00:44.222   ","6.25","-26.1","4.02","16.8","2.1","2.188","100","14.78","4.02","0.75","2.17","1.93","0.37","0.5","1.69","0.24","0.54","0.34","0.25","0","0.5","0","1.13","-24","-174.4","-61.6","105.6","158.8","-14.9","104.5","-44","-100.5","0","135.6","0","0","0","-82","0","97.8"
"1555351245375","04/15/19  18:00:45.375   ","6.26","-24.8","4.04","16.9","2.1","2.298","100","15.23","5.97","0.53","1.51","1.5","0.54","0.72","1.75","0.32","0.77","0.25","0.42","0","0.54","0","1.23","-25.4","82.1","-49.6","172.2","152.3","-132.6","10.8","-142.6","-95.7","-133.6","165.3","155.6","-97.1","0","-71.7","0","91.8"
"1555351246224","04/15/19  18:00:46.224   ","6.3","-25.5","4.018","15.7","2","2.235","100","14.55","4.75","0.87","2.11","1.52","0.39","0.61","1.52","0","0.57","0","0.26","0","0.52","0","1.18","-23.6","-145.7","-67.7","100.7","168.7","14.8","111.4","-22.3","-103.3","0","149.4","0","-124.1","0","-88.6","0","101.3"
"1555351247376","04/15/19  18:00:47.376   ","6.2","-23.7","4.03","15.1","1.9","2.259","100","15.23","5.96","0.38","1.67","1.67","0.44","0.61","1.58","0.21","0.84","0.21","0.42","0","0.55","0","0.95","-24.8","57.3","-55.4","-132.4","175.1","-151.7","44.7","-163.2","-99.5","-134.1","132.2","131.5","-156.7","0","-105.2","0","97.1"
"1555351248224","04/15/19  18:00:48.224   ","6.15","-24.6","4.028","15.2","1.9","2.251","100","14.3","3.49","1.31","2.27","1.34","0.48","0.64","1.3","0","0.57","0.22","0","0","0.48","0","1.15","-26.1","137.4","-36.3","110.4","169.4","-86.6","64.6","-107.4","-88.8","0","138.6","156.7","0","127.1","-80.8","0","94.7"
"1555351249371","04/15/19  18:00:49.371   ","6.17","-23.7","4.024","15.6","1.9","2.247","100","14.79","5.25","0.72","1.73","1.63","0.31","0.54","1.6","0","0.55","0.2","0","0","0.58","0","1.17","-24.6","39","-58.6","-90.7","172.7","-167.7","103.6","168.5","-104.2","0","149.3","116.2","0","0","-86.1","0","101.2"
"1555351250266","04/15/19  18:00:50.266   ","6.19","-23.9","4.014","15","1.9","2.287","100","14.24","3.03","1.4","2.18","1.17","0.51","0.67","1.26","0","0.63","0.26","0.23","0","0.45","0","1.06","-24.4","177.3","-57.1","106.2","156.6","-25.2","101.5","-52.2","-101.3","0","133.4","-146.6","76.8","0","-96.8","0","99"
