"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","I2 H16 ANG","I2 H17 ANG"
"1555423032184","04/16/19  13:57:12.184   ","8.76","-123.7","2.41","2.5","0.4","0.334","100","0.24","0.8","0","0.96","0","0.47","0","1.95","0","0.4","0","0.59","0","0.37","0","0.34","-123.7","166.8","171.6","0","-93.3","0","57.5","0","-111.8","0","171.2","0","-126.7","0","-173.6","0","106.7"
"1555423033391","04/16/19  13:57:13.391   ","8.79","-123.6","2.412","2.5","0.4","0.331","100","0.26","0.7","0","0.95","0","0.48","0","1.98","0","0.32","0","0.43","0","0.32","0","0.34","-123.7","-159.2","177.1","0","-94.1","0","62.2","0","-112.8","0","173.4","0","-133","0","-175.9","0","105.6"
"1555423034182","04/16/19  13:57:14.182   ","8.77","-123.7","2.394","2.4","0.4","0.328","100","0","0.78","0","0.9","0","0.46","0","2","0","0.26","0","0.42","0","0.33","0","0.35","-123.6","0","176","0","-95.9","0","58.2","0","-111.8","0","175.9","0","-133.6","0","-173.8","0","97.6"
"1555423035622","04/16/19  13:57:15.622   ","8.75","-123.6","2.391","2.5","0.4","0.322","100","0","0.69","0","0.97","0","0.47","0","1.95","0","0.31","0","0.39","0","0.29","0","0.34","-123.6","0","176.9","0","-95.2","0","50.8","0","-112.8","0","170.5","0","-133.5","0","-172.3","0","104.7"
"1555423036182","04/16/19  13:57:16.182   ","8.75","-123.6","2.404","2.5","0.4","0.328","100","0.24","0.77","0","0.91","0","0.55","0","1.98","0","0.38","0","0.5","0","0.34","0","0.4","-123.7","-121.2","171.4","0","-96.9","0","57","0","-112.9","0","-179.2","0","-133.5","0","-177.9","0","109.5"
"1555423037387","04/16/19  13:57:17.387   ","8.78","-123.7","2.407","2.5","0.4","0.331","100","0","0.79","0","0.94","0","0.49","0","2.08","0","0.22","0","0.52","0","0.25","0","0.34","-123.7","0","176.8","0","-93","0","62.7","0","-109.6","0","160.3","0","-133.1","0","-170.5","0","110.2"
"1555423038175","04/16/19  13:57:18.175   ","8.76","-123.7","2.399","2.5","0.4","0.331","100","0.28","0.81","0","0.88","0","0.49","0","1.95","0","0.29","0","0.5","0","0.28","0","0.32","-123.8","-166.9","176.2","0","-92.9","0","55","0","-113.3","0","164.3","0","-132.7","0","179.9","0","99.9"
"1555423039379","04/16/19  13:57:19.379   ","8.78","-123.7","2.4","2.5","0.4","0.325","100","0.33","0.69","0","0.9","0","0.47","0","1.93","0","0.29","0","0.46","0","0.32","0","0.33","-123.6","-138.4","173.9","0","-93.1","0","56.2","0","-116.3","0","170.4","0","-135.6","0","-173.6","0","102.1"
"1555423040676","04/16/19  13:57:20.676   ","8.76","-123.6","2.4","2.5","0.4","0.327","100","0.22","0.81","0","0.87","0","0.53","0","2.01","0","0.28","0","0.51","0","0.31","0","0.32","-123.8","-106","176.1","0","-96.2","0","55.2","0","-113.9","0","-176.8","0","-132.7","0","-174.9","0","100"
"1555423041369","04/16/19  13:57:21.369   ","8.76","-123.7","2.403","2.5","0.4","0.327","100","0","0.82","0","0.84","0","0.53","0","1.98","0","0.3","0","0.48","0","0.36","0","0.36","-123.7","0","177.5","0","-95.5","0","54.9","0","-111.9","0","178.7","0","-131.9","0","-173.9","0","104"
