"DoubleTime","StringTime","I3 Mag","I3 Ang","kW","I3 THD","I3 TDD","kvar","I3 %HD01","I3 %HD02","I3 %HD03","I3 %HD04","I3 %HD05","I3 %HD06","I3 %HD07","I3 %HD08","I3 %HD09","I3 %HD10","I3 %HD11","I3 %HD12","I3 %HD13","I3 %HD14","I3 %HD15","I3 %HD16","I3 %HD17","I3 H01 ANG","I3 H02 ANG","I3 H03 ANG","I3 H04 ANG","I3 H01 ANG:1","I3 H02 ANG:1","I3 H03 ANG:1","I3 H04 ANG:1","I3 H05 ANG","I3 H06 ANG","I3 H07 ANG","I3 H08 ANG","I3 H09 ANG","I3 H10 ANG","I3 H11 ANG","I3 H12 ANG","I3 H13 ANG"
"1555350923771","04/15/19  17:55:23.771   ","4.94","82.4","3.159","18.7","1.9","1.803","100","18.57","1.84","0.5","3.52","1.56","0.94","0.65","0.23","0","0.29","0","0","0","0","0","0.27","82.7","-1.1","-41.2","-60.2","83.8","-53","-65.5","-71.6","-9.5","-149.1","54.7","61.2","-102.7","138.4","136.2","106.5","-10.8"
"1555350924721","04/15/19  17:55:24.721   ","4.83","83","3.152","18.2","1.9","1.757","100","19.34","4.8","1.52","3.65","2.38","1.22","0.51","0.81","0.33","0","0.26","0.32","0","0","0","0.29","83.4","77.8","-62.7","148.2","82.3","19.6","-34.1","-69.2","-14.5","-79.6","-2.7","133.7","7","0","162.8","0","0"
"1555350925742","04/15/19  17:55:25.742   ","4.87","83.5","3.117","20.1","2","1.855","100","19.07","4.93","1.86","3.66","2.04","0.88","0.63","0.74","0.29","0","0.2","0.2","0","0","0","0.26","83.5","97.1","-70.8","141.6","82.3","42.3","-22.8","-138.1","-6.6","-53.2","38.7","113.8","-7.4","0","172","0","0"
"1555350926771","04/15/19  17:55:26.771   ","5.03","83.1","3.106","18.9","2","1.882","100","17.47","1.3","0.3","3.59","1.56","1.08","0.79","0.31","0","0.24","0","0","0","0","0","0.27","82","173.2","-44.4","120.5","82.7","67.8","-51.4","162.6","-8.6","-9.9","38.5","143.7","0","0","-140.1","0","-135"
"1555350927519","04/15/19  17:55:27.519   ","4.98","83.4","3.588","20.1","1.9","1.966","100","18.24","1.9","0.54","3.61","1.57","0.97","0.67","0.22","0.2","0.28","0","0","0","0","0","0.27","82.4","-5.8","-40.7","-58.5","83.5","-57.7","-65.7","-73.4","-10.3","-154.2","49.8","49.1","-106.5","132.9","126.4","102.2","-35.8"
"1555350928974","04/15/19  17:55:28.974   ","4.9","83","3.522","19.6","1.9","1.899","100","17.69","1.66","0.46","3.95","1.5","0.93","0.82","0.39","0","0.24","0","0","0","0","0","0.22","83.2","106.3","-67.3","131.2","82.2","53.9","-24.6","-148","-2.7","-35.6","47.2","120.6","0","0","-157.3","0","0"
"1555350930549","04/15/19  17:55:30.549   ","4.96","82.3","3.477","18.5","1.9","1.814","100","18.95","4.5","1.85","3.73","1.94","0.85","0.64","0.72","0.34","0","0.2","0","0","0","0","0.2","83.4","101.1","-67.8","134.1","82.3","46","-19.7","-137.9","-5.5","-49.4","39.2","114.6","-16.2","0","179.7","0","0"
"1555350931759","04/15/19  17:55:31.759   ","4.99","82.6","3.499","18.7","1.8","1.85","100","18.21","1.73","0.49","3.64","1.6","0.92","0.63","0","0.2","0.27","0","0","0","0","0","0.25","83.1","-3.2","-39.9","-59.1","84.1","-56.9","-65.1","-72","-10.4","-151.9","53.7","56.6","-108.8","131.6","117.9","0","-19.2"
"1555350932965","04/15/19  17:55:32.965   ","4.93","84.1","3.485","19.7","1.9","1.847","100","19.1","4.87","1.96","3.71","1.54","0","0.75","0.29","0.23","0.38","0.24","0.2","0","0","0","0","83.1","-111.8","-73.4","-14.2","82.3","-170.2","-40.5","114.8","-7.5","93.5","40.6","-69.1","-14.5","55.3","144.8","0","0"
"1555350933735","04/15/19  17:55:33.735   ","4.94","83.8","3.54","20.9","1.9","1.81","100","18.26","3.25","1.1","3.64","2.06","1.43","0.6","0.68","0.24","0.2","0","0.32","0.2","0","0","0.34","83","43.2","-20.7","-132.7","83.7","-13.1","-44.4","-60.1","-5.4","-118.7","89.4","108.3","-53","-168.4","142.5","126.9","62.4"
"1555350934765","04/15/19  17:55:34.765   ","5.08","83.6","3.554","20.5","1.9","1.824","100","18.84","4.53","1.73","3.72","2.17","0.96","0.59","0.81","0.3","0","0.23","0","0","0","0","0.21","84.3","87.6","-66","139.4","83.3","26.7","-27.7","-89.9","-13.6","-65.8","4.6","138.6","29.4","0","166.6","0","0"
"1555350935756","04/15/19  17:55:35.756   ","5.07","84.3","3.567","20.3","2","1.848","100","18.67","4.06","1.36","3.8","2.37","1.3","0.55","0.86","0.38","0","0.22","0.31","0","0","0","0.29","83.8","65.8","-44","172.8","83.8","5.3","-36.1","-63.7","-6.1","-100","0","125.2","-3.8","0","145","0","0"
"1555350936555","04/15/19  17:55:36.555   ","5.22","84.1","3.562","19.2","2.1","1.928","100","17.59","3.43","0.55","3.05","1.87","0.53","0.71","0.42","0.24","0","0.21","0","0","0","0","0.2","83.1","-152.6","-40.2","96.6","83.9","150.2","-48.3","125.1","2.7","45.4","59.2","-100.3","-60","-10.2","0","-72.4","0"
"1555350937761","04/15/19  17:55:37.761   ","5.12","84.7","3.647","20.4","2","1.977","100","18.6","3.73","1.28","3.67","2.39","1.31","0.6","0.77","0.35","0","0.2","0.38","0","0.22","0.22","0.29","83.9","57.7","-35.2","-158.2","84.4","-3","-40.1","-60.6","-5.2","-111.3","0","118.1","-14.5","-164.6","139.3","0","0"
"1555350938772","04/15/19  17:55:38.772   ","5.23","84.2","3.663","20.2","1.9","1.965","100","18.8","4.28","1.59","3.68","2.34","1.03","0.6","0.84","0.33","0","0.25","0.26","0","0","0","0.21","84.5","75.9","-56.8","143","85.2","-43.6","-59.3","-68.6","-6.7","-144.5","73.9","77.4","-89.6","143.9","115.8","102.8","-6.6"
"1555350939596","04/15/19  17:55:39.596   ","5.13","84.8","3.645","20.7","1.9","1.92","100","17.73","1.83","0.92","3.78","1.4","0.52","0.82","0.34","0","0","0.2","0","0","0","0","0.21","84.2","145.7","-49.6","125.9","84.8","87.6","-63.3","138.4","-9","10.2","4.6","-176","-115.7","-94.6","-145.5","-113.3","-121.2"
"1555350940738","04/15/19  17:55:40.738   ","5.16","84.1","3.7","18.7","2","1.828","100","18.35","2.81","1","3.51","1.97","1.2","0.69","0.71","0.25","0","0.21","0.33","0","0.2","0","0.26","84.2","33.3","-21.9","-102.3","85.2","-24.5","-49.3","-62.3","-2.8","-131.3","97.5","94.8","-64","177.3","119.5","109.3","14.5"
"1555350941741","04/15/19  17:55:41.741   ","5.21","84","3.706","18.8","1.9","1.864","100","18.41","2.97","1.05","3.6","2.09","1.36","0.66","0.77","0.28","0.26","0","0.34","0","0.2","0.2","0.26","85","-20.1","-46.7","-62.4","85.4","-77.7","-73.9","-77.3","-15.3","-168.7","24.5","23.8","-114.9","97.3","0","0","-66.2"
"1555350942583","04/15/19  17:55:42.583   ","5.22","84.1","3.713","19","1.9","1.836","100","18.48","3.12","1.07","3.66","2.15","1.35","0.72","0.83","0.31","0.27","0","0.3","0","0.23","0.2","0.23","85.1","102.2","-64.6","127.6","84.1","40.1","-20.7","-111.9","-8.6","-51.3","18.5","132.6","0","-55.6","-177.7","160.8","0"
"1555350943743","04/15/19  17:55:43.743   ","5.33","85.3","3.708","17.9","2.1","1.923","100","19.37","5.46","2.06","3.5","1.9","0.38","0.79","0.36","0.23","0.33","0.2","0.24","0.2","0","0","0","85.7","-79.1","-74.8","-78.4","84","-141.3","-55.1","87.5","-10","123","29.9","-35.7","38.2","0","161.9","-47.7","0"
"1555350944737","04/15/19  17:55:44.737   ","5.36","85.4","3.719","19.7","2","1.886","100","19.5","5.61","2.11","3.37","1.97","0.38","0.82","0.4","0.22","0.33","0","0.27","0","0","0","0","85.6","-84.8","-76.7","-74.5","84","-147.3","-43","98.4","-12.7","123.5","21.8","-43.8","31","0","0","-30.3","0"
"1555350945529","04/15/19  17:55:45.529   ","5.25","85.6","3.744","18.4","2.1","1.898","100","18.45","2.18","0.88","3.35","1.87","0.97","0.65","0.63","0.23","0.24","0","0.31","0","0.21","0","0.23","84.5","23.7","-26.7","-82.9","85.8","-35","-54.9","-67","-3.6","-139.9","96.2","85.6","-74.7","155.4","98.7","95.8","-3.1"
"1555350946741","04/15/19  17:55:46.741   ","5.25","85.5","3.709","19.2","2.1","1.932","100","17.72","2.55","0.44","2.93","1.71","0.48","0.66","0","0.27","0","0.26","0","0","0","0","0.22","84.2","-167.4","-39.8","110.6","85.4","129.5","-55.8","122.2","1.4","30.5","38.1","-111.2","-84.2","-52.5","-159.3","-88.1","-79.5"
"1555350947734","04/15/19  17:55:47.734   ","5.48","84.1","3.728","19","2.1","1.961","100","17.27","1.55","0.24","3.42","1.57","0.79","0.81","0","0","0.24","0.24","0","0","0","0","0.24","85.5","115.3","-61.8","123.3","84.8","54.5","-26.5","-147.4","-3.5","-33.3","26.2","138.2","0","-68.1","-163.9","177.5","-173.7"
"1555350948500","04/15/19  17:55:48.500   ","5.54","84.4","3.73","19.6","2","1.864","100","18.11","4.37","1.02","3.3","2.19","0.88","0.84","0.5","0.23","0","0","0.32","0","0","0","0.27","86.1","-76.5","-74.5","-79.5","84.2","-139.1","-54.7","85.3","-9.3","122.6","32.3","-35","35.8","0","177.8","-42.4","0"
"1555350949741","04/15/19  17:55:49.741   ","5.31","85.9","3.77","21","2","1.847","100","19.18","4.21","1.66","3.84","2.22","0.9","0.71","0.81","0.31","0","0.21","0","0","0.22","0","0","84.9","15.7","-32.9","-73.2","86.2","-44.3","-60.1","-69.8","-5.9","-145.3","82.1","76.3","-88.2","134.7","99.2","103.3","-11.7"
"1555350950925","04/15/19  17:55:50.925   ","5.34","85","3.763","20","2.1","1.889","100","18.74","5.08","1.42","3.3","2.36","0.82","0.79","0.51","0.28","0","0","0.36","0","0","0","0.25","84.6","-124.6","-83.5","0","84.5","172","-41","121.8","1.8","62.8","71.5","-80.5","-35","18.3","158.5","0","0"
"1555350952740","04/15/19  17:55:52.740   ","5.31","86","3.75","20.3","2.1","1.879","100","19.35","5.72","1.86","3.29","2.39","0.55","0.79","0.47","0.31","0.32","0.21","0.36","0","0","0","0.22","85.4","-106.7","-80.8","-29.7","84.4","-170.5","-37.8","112.2","-5.5","91","40.6","-63.1","-6.5","48.4","162.2","-29.1","0"
"1555350953759","04/15/19  17:55:53.759   ","5.36","84.7","3.788","19.9","2.1","2.066","100","17.5","0.88","0.27","3.75","1.5","0.78","0.95","0.26","0","0.24","0","0","0","0","0","0.27","84.6","164","-41","123.8","85.8","101.3","-66.1","128.6","-7","15.4","10.4","-149","-104.5","-87.8","-151","0","-103.3"
"1555350954534","04/15/19  17:55:54.534   ","5.46","84.3","3.778","19.4","2.1","1.993","100","19.78","5.75","2.08","3.32","2.25","0.42","0.82","0.43","0.23","0.32","0","0.27","0","0","0","0","86","-94.8","-80.4","-59.9","84.3","-158.4","-38","104.6","-11.9","115","12.1","-50.4","17","71.4","150.9","-21.6","0"
"1555350955760","04/15/19  17:55:55.760   ","5.48","85.8","3.813","20.3","2","1.854","100","19.13","3.47","1.16","3.72","2.36","1.33","0.72","0.89","0.36","0","0","0.33","0","0.23","0.21","0.25","85","49.3","-15","-137.1","85.8","-13.6","-43.6","-62.3","-2.5","-124.2","122.6","105.6","-25.8","0","117.2","0","23.7"
"1555350956882","04/15/19  17:55:56.882   ","5.47","85.9","3.794","18.7","2.1","1.91","100","19.77","5.77","2.02","3.26","2.33","0.55","0.8","0.48","0.23","0.3","0","0.36","0","0","0","0.21","85.9","-99.8","-81.2","-46.3","84.3","-164","-37.1","108.9","-9.1","104.9","30.6","-54.8","2.1","60.7","161.7","0","0"
"1555350957802","04/15/19  17:55:57.802   ","5.58","84.4","3.777","19.3","2.1","1.895","100","18.79","4.87","1.31","3.25","2.34","0.85","0.87","0.46","0.28","0","0","0.4","0","0","0","0.28","84.5","-129.4","-74.8","0","84.7","167.2","-40.1","123.3","2.6","55.7","69.2","-84.3","-43.5","13.8","154.4","0","0"
"1555350959127","04/15/19  17:55:59.127   ","5.41","85","3.811","19","2.2","1.933","100","19.23","3.29","1.44","3.83","1.17","0.28","0.82","0.31","0","0.29","0","0","0","0","0","0","86.5","-49.4","-62.5","-73.4","85.5","-108.5","-81.5","-22","-6.8","159","79.6","-17.7","0","85.3","0","11.7","0"
"1555350960749","04/15/19  17:56:00.749   ","5.47","85","3.783","19.2","2.2","1.979","100","18.46","1.62","0.99","3.74","1.39","0.42","0.83","0.4","0","0.24","0.22","0","0","0","0","0.2","85.5","140.6","-51.1","121.1","85.3","14.7","-31.6","-69.2","-9.2","-84.1","-37","135.2","29.7","0","158.5","0","0"
"1555350961772","04/15/19  17:56:01.772   ","5.5","85.9","3.801","20.4","2","1.857","100","19.39","3.4","1.15","3.78","2.34","1.37","0.71","0.9","0.36","0.24","0","0.28","0","0.24","0","0.23","85.1","48.2","-14","-135.6","86","-15.2","-44.3","-60.7","-2.1","-124.8","109.8","104","-31.7","0","113.9","0","15.7"
"1555350962520","04/15/19  17:56:02.520   ","5.37","86.1","3.811","21.2","2.3","1.975","100","18.5","1.52","0.95","3.83","1.39","0.56","0.86","0.37","0","0.21","0.22","0","0","0","0","0.2","85.3","142.7","-49.5","119.6","85.8","81.8","-57","132.6","-8.4","5","1.7","-178.1","-125.8","-108.6","-153.1","-132.2","-132.6"
"1555350963763","04/15/19  17:56:03.763   ","5.48","85.4","3.83","19.8","2.2","1.93","100","19.8","5.01","2.04","3.51","1.73","0.26","0.89","0.37","0","0.31","0","0.22","0.2","0","0","0","86.5","-74.4","-74.9","-78.7","84.6","-138.1","-59.4","69.9","-9.4","122.8","39.4","-34.6","37.6","0","169.7","0","0"
"1555350964751","04/15/19  17:56:04.751   ","5.48","86.3","3.807","20.7","2.1","1.886","100","19.75","5.85","1.91","3.2","2.41","0.58","0.86","0.44","0.25","0.31","0","0.38","0","0","0","0.22","85.8","-103.8","-81.6","-23.6","85.9","128.3","-56.6","117.5","0.4","28.1","37.4","-112.5","-85.4","-60.2","0","-93.8","-77.3"
"1555350965548","04/15/19  17:56:05.548   ","5.4","85.1","3.792","19.8","2.2","1.909","100","19.87","5.08","2.06","3.5","1.72","0.32","0.89","0.34","0","0.28","0","0.21","0.2","0","0","0","86.4","-74.1","-74.3","-81.8","84.5","-137.6","-52.7","71.2","-8.4","123.7","41.7","-35.9","39","0","-179.9","-40.8","0"
"1555350966767","04/15/19  17:56:06.767   ","5.59","85.3","3.771","19.9","2.3","1.908","100","18.72","2.17","1.31","3.69","1.38","0.27","0.77","0.43","0.24","0.26","0","0","0","0","0","0.21","85.5","66.7","-37.5","159.6","85.6","1.4","-36.9","-62.3","-4.8","-107.3","0","121.4","15.4","0","132.8","0","0"
"1555350967756","04/15/19  17:56:07.756   ","5.62","85.9","3.821","21.2","2.2","1.865","100","19.1","2.52","0.92","3.67","2.02","1.27","0.75","0.81","0.32","0.26","0","0.29","0","0.23","0.2","0","85","30","-16.7","-95.7","86.3","-31.2","-52.8","-66.3","-3.7","-137.1","96.8","90","-55.6","0","101.4","0","1.4"
"1555350968561","04/15/19  17:56:08.561   ","5.46","86","3.843","21.1","2.1","1.87","100","18.78","2.22","1.4","3.75","1.38","0.29","0.74","0.43","0.25","0.22","0","0","0","0","0","0","85.8","125.1","-56.5","117","85.5","64.6","-31.6","165.7","-1.9","-18.4","25.8","155.5","0","0","-160.2","-167","-155"
"1555350969764","04/15/19  17:56:09.764   ","5.49","85.8","3.818","20.5","2.1","2.018","100","20.07","5.78","2.13","3.36","2.25","0.43","0.84","0.43","0.23","0.33","0","0.3","0","0","0","0.2","86.1","-94.1","-80.3","-63.9","84.4","-158.4","-35.9","103.5","-12.3","114.9","16.3","-52.8","19.9","0","167.3","-26.4","0"
"1555350970754","04/15/19  17:56:10.754   ","5.46","85.5","3.813","20.7","2.1","2.014","100","19.09","5.03","1.35","3.32","2.33","0.9","0.83","0.43","0.29","0","0","0.36","0","0","0","0.28","84.9","-127.9","-80.6","44.9","86.1","104.8","-66.1","125","-5.5","14.9","12.6","-139.2","-102.7","-90.4","-146.5","-117.4","-107.1"
"1555350971597","04/15/19  17:56:11.597   ","5.6","84.6","3.813","19.6","2.2","2.024","100","19.98","5.84","2","3.26","2.32","0.51","0.81","0.45","0.23","0.35","0","0.43","0","0","0","0.22","86","-99.4","-80.3","-43","84.4","-163.7","-36.3","105.6","-8.6","106.6","23.7","-57.6","3","0","149.4","0","0"
"1555350972764","04/15/19  17:56:12.764   ","5.48","85.9","3.8","21.1","2.2","1.879","100","19.49","3.77","1.79","3.9","1.78","0.65","0.77","0.68","0.27","0.2","0","0","0","0","0","0","85.1","32.5","-14.4","-102.4","86.2","-29.4","-51.3","-64.5","-4.1","-135.4","103.1","94.8","-61.3","167.5","103.2","0","2.3"
"1555350973729","04/15/19  17:56:13.729   ","5.39","86","3.844","21.6","2.1","1.837","100","19.38","3.76","1.42","4.13","2.48","1.4","0.62","0.81","0.35","0","0.21","0.26","0","0.22","0.21","0.23","85.9","-6.1","-38.7","-58.9","86.9","-67","-71.4","-77.7","-9.6","-160.2","45.1","46.4","-114.3","111.6","0","0","-46.7"
"1555350974526","04/15/19  17:56:14.526   ","5.5","85.3","3.849","19.3","2.1","1.848","100","19.77","4.05","1.81","3.92","2.1","0.88","0.72","0.83","0.35","0","0.21","0","0","0.2","0","0","86","83.9","-62.2","135.2","85.1","17.8","-27.7","-71.4","-11.5","-79.9","-24.3","138","30.7","0","156.6","146.3","0"
"1555350975748","04/15/19  17:56:15.748   ","5.44","86.6","3.799","20.3","2.1","1.886","100","18.6","4.27","0.91","3.24","2.17","0.82","0.78","0.5","0.26","0","0","0.3","0","0","0","0.23","84.6","-143.1","-47.6","93.4","85.2","154.2","-45.5","125.3","3.2","47.2","62.9","-92.5","-59.5","-6.8","0","-66.2","0"
"1555350976742","04/15/19  17:56:16.742   ","5.37","84.5","3.798","19.7","2.2","1.958","100","18.03","1.85","0.35","3.11","1.61","0.61","0.8","0","0.23","0","0","0.2","0","0","0","0.22","84.6","-178","-35.9","115.2","86.2","117.8","-62.3","120.6","-0.3","22.7","30.8","-125.2","-91.2","-62.7","0","-91.2","-85"
"1555350977719","04/15/19  17:56:17.719   ","5.41","85.2","3.861","19.2","2.1","1.852","100","19.87","4.11","1.78","3.67","2.17","0.84","0.66","0.8","0.32","0","0.22","0.24","0","0","0","0.22","86.2","82.5","-60.9","133.6","85.3","16.4","-28.1","-67.6","-9.9","-79.7","-38.5","137.9","31.7","0","157.4","0","0"
"1555350979123","04/15/19  17:56:19.123   ","5.65","84.8","3.799","21.4","2.1","1.889","100","19.77","4.05","1.82","3.77","2.04","0.86","0.7","0.77","0.32","0","0.22","0","0","0.2","0","0","86.3","88.1","-67.6","135.3","85.2","22.1","-24.3","-76.9","-11.8","-72.3","-20.6","141.1","42.5","0","166.8","0","0"
"1555350980743","04/15/19  17:56:20.743   ","5.5","86.7","3.832","20.6","2.2","1.889","100","20.08","5.88","2.17","3.36","2.26","0.32","0.75","0.45","0.29","0.38","0.23","0.3","0","0","0","0","86.4","-94.2","-79.6","-55.3","84.6","-159.3","-35.4","102.6","-10.9","113.6","15.5","-52","19.5","0","157.6","0","0"
"1555350981961","04/15/19  17:56:21.961   ","5.38","85.4","3.856","20","2.1","1.861","100","19.25","2.56","1.07","3.48","2.09","1.34","0.66","0.74","0.3","0","0","0.43","0","0","0","0.31","86.4","-29.9","-51.3","-62.8","86.4","-90.6","-80.3","-66.2","-15.8","-178.1","15.4","0.4","-135.8","103.8","0","73.2","-93.6"
"1555350982567","04/15/19  17:56:22.567   ","5.55","85.6","3.803","19.8","2.2","1.927","100","18.17","2.05","0.41","3","1.69","0.49","0.7","0","0.27","0","0.21","0","0","0","0","0.2","85.7","-108.4","-84.5","-25","84.8","-173.6","-37","113.6","-1.8","86.4","52.2","-66.7","-10.1","40.9","159.6","0","0"
"1555350983734","04/15/19  17:56:23.734   ","5.67","86.3","3.846","21.6","2.1","1.846","100","19.27","1.74","0.84","3.23","1.8","0.88","0.58","0.46","0.2","0","0.22","0.42","0","0","0","0.3","85.4","16.3","-29.3","-70.2","86.8","-45","-59.5","-68.5","-6.2","-143.3","74.9","78.8","-99.4","160.3","113.2","112.5","-1.1"
"1555350984750","04/15/19  17:56:24.750   ","5.38","85.8","3.874","18.4","2.2","1.906","100","18.69","1.69","0.56","4.27","1.58","0.8","0.77","0.22","0.24","0.25","0","0","0","0","0","0.25","86.2","-23.4","-46.6","-59.8","84.6","-149.5","-39.5","97","-11.3","120.5","18.3","-45.2","33.8","0","159.5","-28","0"
"1555350985558","04/15/19  17:56:25.558   ","5.51","86.7","3.854","19.5","2.2","1.901","100","19.25","1.3","0.52","3.45","1.68","0.75","0.66","0","0","0.25","0.21","0.28","0","0","0","0.27","85.9","-1.1","-35.9","-58.6","86.9","-62.2","-68.4","-75.2","-9.4","-154.2","40.3","49.3","-111.9","127.1","117","104.2","-29.4"
"1555350986738","04/15/19  17:56:26.738   ","5.4","84.7","3.834","19.8","2.2","2.072","100","18.33","2.5","0.48","2.96","1.75","0.36","0.7","0.33","0.25","0","0.22","0","0","0","0","0","84.6","-167.1","-35.9","109.4","86","128","-59.4","122","3.9","30.9","41","-118.4","-80.1","-30.5","0","-70.1","-64.4"
"1555350987750","04/15/19  17:56:27.750   ","5.67","84.9","3.837","19.3","2.2","2.092","100","19.85","4.06","1.9","3.64","2.03","0.87","0.65","0.72","0.38","0","0.29","0.29","0","0.23","0","0.25","86.3","86.6","-69.4","141.3","85.2","20","-26","-73","-10.6","-73","-25","140.4","37.3","0","165.7","157.8","0"
"1555350988569","04/15/19  17:56:28.569   ","5.59","85.7","3.877","21.1","2.3","2.105","100","19.37","3.29","1.72","3.71","1.65","0.62","0.71","0.59","0.37","0","0.24","0","0","0","0","0","85","170.7","-41.3","124.3","86.5","106.5","-69.5","133.9","-1.4","21.5","23.8","-150.6","-98.9","-59.1","0","-64.9","-80.9"
"1555350989767","04/15/19  17:56:29.767   ","5.4","85.5","3.852","18.8","2.2","1.938","100","20.06","4.38","1.95","3.66","1.5","0","0.75","0.22","0.29","0.36","0.26","0.24","0","0","0","0","86.8","-63.2","-69.1","-76","85.1","-125.9","-81.8","0","-2.2","134.4","58.9","-26.3","36.5","0","0","-20.8","0"
"1555350990752","04/15/19  17:56:30.752   ","5.54","86.7","3.826","20.8","2.2","1.888","100","20.05","5.84","2.01","3.32","2.43","0.35","0.63","0.62","0.39","0.34","0.31","0.22","0","0","0","0","86","-105.3","-81.8","-26.9","86.2","123.9","-62.8","125.3","3.5","29.5","38.6","-124.3","-83.7","-31.4","0","-66.9","-57.2"
"1555350991604","04/15/19  17:56:31.604   ","5.49","84.9","3.811","20.2","2.2","1.886","100","20.32","5.81","2.27","3.54","2.14","0.24","0.67","0.49","0.4","0.38","0.32","0.22","0","0","0","0","86.6","-88.1","-79","-70.4","84.7","-153.8","-38.7","100.1","-11","118.2","16","-49.4","37.5","0","0","-29.2","0"
"1555350993063","04/15/19  17:56:33.063   ","5.45","86.9","3.82","20","2.2","1.928","100","18.52","3.21","0.58","3.08","1.92","0.59","0.75","0.49","0.23","0","0.2","0.26","0","0","0","0","84.7","-157.5","-34.8","101.7","85.9","138.3","-53.7","125.3","5.7","40.1","50.6","-107.4","-68.5","-13.5","0","-59","-53.3"
"1555350994741","04/15/19  17:56:34.741   ","5.48","85.4","3.874","19.4","2.3","1.952","100","20.03","3.95","1.76","3.81","1.4","0.22","0.77","0.22","0.25","0.37","0.23","0","0","0","0","0","87","-58.4","-67","-74.5","85.5","-120.4","-86.6","6","-0.8","141.5","67.3","-23.8","0","81.2","-171.3","-8.1","0"
"1555350995752","04/15/19  17:56:35.752   ","5.45","86.9","3.834","20.8","2.2","1.902","100","18.26","2.39","0.43","2.88","1.7","0.31","0.71","0.3","0.25","0","0.2","0","0","0","0","0","84.8","-169.4","-36.8","114.5","86.4","124.9","-61.9","125.5","3.6","31","41.2","-120.3","-79.6","-32.9","0","-68.6","-67.4"
"1555350996555","04/15/19  17:56:36.555   ","5.52","85","3.828","20","2.2","1.892","100","20.4","5.75","2.26","3.53","2.17","0.2","0.69","0.44","0.38","0.4","0.29","0","0","0","0","0","86.7","-88.8","-80.5","-68.1","84.7","-154.8","-37.7","99.8","-11.4","116.7","10.4","-49.4","33","0","142","-30.4","0"
"1555350997765","04/15/19  17:56:37.765   ","5.56","86.5","3.869","21.5","2.1","1.843","100","19.27","2.3","1.02","3.42","1.93","1.27","0.63","0.6","0.21","0","0.24","0.41","0","0","0","0.3","85.6","25.7","-22.1","-86.3","86.9","-36.3","-54.5","-65.1","-4.8","-136.7","82.9","89.4","-91.6","174.7","123.2","130.3","25.1"
"1555350998768","04/15/19  17:56:38.768   ","5.42","86","3.905","18.4","2.2","1.921","100","18.78","1.56","0.6","4.31","1.52","0.86","0.73","0.23","0.25","0.23","0","0","0","0","0","0.23","86.7","-83.8","-78.9","-77.5","84.8","-149.8","-42.7","97.7","-11.6","121.4","20.4","-43.6","35","0","150","-25.9","0"
"1555350999621","04/15/19  17:56:39.621   ","5.55","86","3.847","19.6","2.2","1.943","100","20.28","4.83","2.1","3.77","1.67","0","0.79","0.27","0.33","0.42","0.26","0.26","0.2","0","0","0","87","-70.4","-73.7","-79.4","87","-70.4","-73.7","-79.4","-11.6","-161.2","26.7","33.8","-120.8","122.9","0","0","-52.6"
"1555351000741","04/15/19  17:56:40.741   ","5.46","86.6","3.842","19.8","2.3","1.96","100","18.06","1.36","0.26","3.38","1.57","0.74","0.87","0","0.2","0","0.24","0","0","0","0","0.23","85.1","173.9","-40.1","122","86.7","109.2","-69.4","129.3","-1.6","21.7","25.2","-140.8","-95.4","-61","0","-79.4","-83"
"1555351001758","04/15/19  17:56:41.758   ","5.68","85.8","3.865","20.3","2.4","1.903","100","19.88","3.83","1.45","3.68","2.45","1.32","0.53","0.79","0.37","0","0.25","0.43","0","0.2","0.22","0.28","85.7","58.9","-29.8","-172.7","86","-8.3","-39.8","-57.7","-3.4","-114.2","0","119","-53.7","-160.1","135.9","137.1","58.6"
